code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,887,3628,10693939,2131630,12664,58.47237393069102,7,True,0,71.77605869686579,7,True,2,28.6481364497789,30,True,2,1.25492909028018,15,63,2022-06-22
