id,den,datum,orp_kod,orp_nazev,incidence_7,incidence_65_7,incidence_75_7,prevalence,prevalence_65,prevalence_75,aktualni_pocet_hospitalizovanych_osob,nove_hosp_7,testy_7,code,name,population,population_65,code_region,name_region,code_cz,name_cz,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score
b8e17938-e462-43c9-ab91-d2b6f732bcb1,friday,2020-10-09,1000,nezařazení,5075,595,287,7149,800,358,264,221,21987,1000,Praha,1324277,251166,CZ010,Praha,CZ,ČR,614.7505393509063,16,True,0,344.79189062213834,13,True,2,23.081821076090417,25,True,2,1.5755976404843217,20,78
fdbb5d67-157f-42ff-81ae-69abe254054f,friday,2020-10-09,2101,Benešov,207,35,17,282,43,19,13,14,749,2101,Benešov,61022,12125,CZ020,Středočeský kraj,CZ,ČR,542.4273212939596,16,True,0,445.3608247422681,13,True,2,27.636849132176234,30,True,2,1.6171875,25,88
c2b54dab-d0b2-46d6-bf6d-bddea222e45a,friday,2020-10-09,2102,Beroun,190,25,10,286,34,15,6,6,988,2102,Beroun,64927,11392,CZ020,Středočeský kraj,CZ,ČR,471.29853527808154,13,True,0,298.4550561797753,13,True,2,19.230769230769234,20,True,2,1.5573770491803278,20,70
4674677b-dfa5-49f0-81e6-d781971f712d,friday,2020-10-09,2103,Brandýs nad Labem-Stará Boleslav,298,35,12,467,48,20,6,7,1563,2103,Brandýs nad Labem-Stará Boleslav,113282,16416,CZ020,Středočeský kraj,CZ,ČR,451.086668667573,13,False,0,280.21442495126706,13,True,2,19.065898912348047,20,True,2,1.5360824742268042,20,70
8ed9708d-08ac-446d-92dd-cdc0a72089e8,friday,2020-10-09,2104,Čáslav,55,6,1,60,7,1,3,2,222,2104,Čáslav,25663,5212,CZ020,Středočeský kraj,CZ,ČR,264.9729182090948,13,True,0,134.3054489639294,10,True,2,24.774774774774773,25,True,2,5.0,30,82
0e169400-1769-47e5-a392-acd61a9e43ec,friday,2020-10-09,2105,Černošice,541,35,16,825,63,19,25,21,2564,2105,Černošice,149338,23399,CZ020,Středočeský kraj,CZ,ČR,579.8925926421942,16,True,0,286.3370229496987,13,True,2,21.09984399375975,20,True,2,1.5369318181818181,20,73
13e85827-545e-4b37-958c-056a23a40942,friday,2020-10-09,2106,Český Brod,46,3,1,57,3,1,4,4,183,2106,Český Brod,21537,3709,CZ020,Středočeský kraj,CZ,ČR,385.3832938663695,13,True,0,134.80722566729577,10,True,2,25.136612021857925,25,True,2,1.393939393939394,15,67
8c5f39f6-9ef7-4f14-97ef-c772a2f43c23,friday,2020-10-09,2107,Dobříš,105,8,7,142,12,9,4,5,381,2107,Dobříš,23079,4340,CZ020,Středočeský kraj,CZ,ČR,654.2744486329564,16,True,0,368.66359447004606,13,True,2,27.559055118110237,30,True,2,1.9090909090909092,30,93
f7cff306-f14f-45d9-8b72-0d30a7ba4fa3,friday,2020-10-09,2108,Hořovice,79,7,1,110,8,1,2,1,406,2108,Hořovice,30131,6103,CZ020,Středočeský kraj,CZ,ČR,381.6667219806844,13,True,0,180.239226609864,10,True,2,19.458128078817737,20,True,2,2.0789473684210527,30,77
dec8344d-1f94-4359-acfb-f390629f7550,friday,2020-10-09,2109,Kladno,325,28,8,426,43,11,13,12,1388,2109,Kladno,125957,24239,CZ020,Středočeský kraj,CZ,ČR,419.9845979183372,13,True,0,210.40471966665288,10,True,2,23.414985590778098,25,True,2,1.4444444444444444,20,72
50970931-a584-4ffa-9843-1718461ba45a,friday,2020-10-09,2110,Kolín,282,49,29,336,61,37,33,36,959,2110,Kolín,83500,16849,CZ020,Středočeský kraj,CZ,ČR,500.5988023952096,16,True,0,409.51985281025577,13,True,2,29.405630865484877,30,True,2,2.1044776119402986,30,93
c5111ca7-c1e4-40e9-ad94-57947a21060a,friday,2020-10-09,2111,Kralupy nad Vltavou,127,13,7,250,23,12,5,3,508,2111,Kralupy nad Vltavou,32515,5889,CZ020,Středočeský kraj,CZ,ČR,627.4027371982162,16,True,0,339.61623365596876,13,True,2,25.0,25,True,2,1.4941176470588236,20,78
1d0e0414-b9c7-474d-84a1-dc99564ef5fb,friday,2020-10-09,2112,Kutná Hora,97,22,13,142,26,14,11,12,461,2112,Kutná Hora,50165,10703,CZ020,Středočeský kraj,CZ,ČR,334.8948470048839,13,True,0,317.66794356722414,13,True,2,21.0412147505423,20,True,2,1.3287671232876712,15,65
ec26cc17-4c9d-4275-b900-0274476284cd,friday,2020-10-09,2113,Lysá nad Labem,119,31,21,170,42,26,1,3,470,2113,Lysá nad Labem,26907,3448,CZ020,Středočeský kraj,CZ,ČR,717.2854647489501,16,True,0,1421.1136890951275,20,True,2,25.319148936170212,25,True,2,1.5256410256410255,20,85
8d85e38e-e360-4e25-8f59-a5bdb9d44b9f,friday,2020-10-09,2114,Mělník,129,21,8,241,30,10,9,9,483,2114,Mělník,44600,8655,CZ020,Středočeský kraj,CZ,ČR,479.8206278026905,13,True,0,311.9584055459272,13,True,2,26.70807453416149,30,True,2,1.5176470588235293,20,80
