code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,17,373,1324277,251166,41467,57.540831714210846,7,True,0,13.536864065996193,2,True,2,0.8995104540960283,0,True,2,0.9097560975609756,5,18,2021-08-21
