code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,1210,9478,1324277,251166,40066,1655.3938488699873,20,False,0,1072.9955487605805,20,True,2,23.65596765337194,25,True,2,0.8303109943057381,5,74,2022-03-01
CZ020,Středočeský kraj,866,8803,1385141,255825,29448,1493.566358948295,20,False,0,806.8015244796247,16,True,2,29.8933713664765,30,True,2,0.829376295458828,5,75,2022-03-01
CZ031,Jihočeský kraj,545,4095,644083,131832,10967,1559.2710877324816,20,False,0,922.3860671157231,16,True,2,37.33929059906993,30,True,2,0.7960730948678072,0,70,2022-03-01
CZ032,Plzeňský kraj,526,5113,589899,119690,13333,1991.527363158778,20,False,0,975.854290249812,20,True,2,38.348458711467785,30,True,2,0.8679341368188762,5,79,2022-03-01
CZ041,Karlovarský kraj,143,1376,294664,60178,3976,1161.322726902506,20,False,0,578.284422878793,16,True,2,34.60764587525151,30,False,0,0.8051492100643651,5,73,2022-03-01
CZ042,Ústecký kraj,621,5308,820965,161527,14454,1502.9873380716597,20,False,0,910.6836627932172,16,True,2,36.72339836723398,30,True,2,0.8802653399668325,5,75,2022-03-01
CZ051,Liberecký kraj,328,2647,443690,89906,7721,1455.520746467128,20,False,0,860.899161346295,16,True,2,34.28312394767517,30,False,0,0.79632972322503,0,68,2022-03-01
CZ052,Královéhradecký kraj,576,3878,551647,119407,9816,1665.9204164982316,20,False,0,1038.465081611631,20,True,2,39.50692746536267,30,True,2,0.837942955920484,5,79,2022-03-01
CZ053,Pardubický kraj,367,3016,522662,106085,8957,1511.1104308329284,20,False,0,854.0321440354434,16,True,2,33.671988388969524,30,False,0,0.7172413793103448,0,68,2022-03-01
CZ063,Kraj Vysočina,376,3599,509813,104291,8558,1658.058935335113,20,False,0,888.8590578285758,16,True,2,42.05421827529797,30,False,0,0.8538552787663108,5,73,2022-03-01
CZ064,Jihomoravský kraj,1112,9530,1191989,238620,25586,1941.7125493607741,20,False,0,1068.2256307099153,20,True,2,37.2469319158915,30,True,2,0.8024587403166049,5,79,2022-03-01
CZ071,Olomoucký kraj,523,4011,632015,130935,10930,1601.702491238341,20,False,0,905.7929507007293,16,True,2,36.69716376944191,30,True,2,0.7852388410336727,0,70,2022-03-01
CZ072,Zlínský kraj,457,3488,582555,121339,9334,1474.7105423522244,20,False,0,903.2545183329349,16,True,2,37.36875937433041,30,False,0,0.8049849988460651,5,73,2022-03-01
CZ080,Moravskoslezský kraj,1145,7905,1200539,240829,21360,1681.4114326981464,20,False,0,1050.1227011697097,20,True,2,37.008426966292134,30,False,0,0.770392749244713,0,72,2022-03-01
