code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,6058,37547,10693939,2131630,124458,820.0533030906572,16,False,0,651.6609355282108,16,True,2,30.16841022674316,30,False,0,0.8088713673280338,5,69,2021-04-04
