code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,189,1438,10693939,2131630,30867,22.24624621479513,2,True,0,12.807100669440755,2,True,2,4.658696990313279,3,True,2,1.2658450704225352,15,26,2020-07-28
