code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,1565,15198,10693939,2131630,121622,263.81298789903326,13,True,0,126.14759597115822,10,True,2,12.496094456595024,11,True,2,1.072850487081745,10,48,2020-09-27
