code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,156,1618,10693939,2131630,37717,29.175404871862465,4,True,0,15.387285785994754,2,True,2,4.289842776466845,3,True,2,1.107460643394935,10,23,2020-08-15
