code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,81,1351,10693939,2131630,158268,25.24794652372713,4,True,0,7.2245183263511965,0,True,2,0.8536153865595068,0,True,2,1.0464756003098374,10,18,2021-08-29
