code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,397,1645,1324277,251166,10531,307.18648741917286,13,False,0,404.5133497368274,13,True,2,15.620548855759186,15,False,0,0.7413249211356467,0,43,2022-05-08
CZ020,Středočeský kraj,236,1056,1385141,255825,5903,205.10547301682644,10,False,0,248.21655428515587,13,True,2,17.889208876842282,15,False,0,0.6550868486352357,0,40,2022-05-08
CZ031,Jihočeský kraj,76,375,644083,131832,1909,154.94897396764082,10,False,0,185.08404636203653,10,True,2,19.643792561550548,20,False,0,0.7575757575757576,0,42,2022-05-08
CZ032,Plzeňský kraj,98,399,589899,119690,2681,159.34931233990903,10,False,0,200.51800484585178,10,True,2,14.882506527415144,11,False,0,0.7932405566600398,0,33,2022-05-08
CZ041,Karlovarský kraj,42,200,294664,60178,881,145.250183259577,10,False,0,162.8502110405796,10,True,2,22.701475595913735,20,True,2,0.9389671361502347,5,49,2022-05-08
CZ042,Ústecký kraj,115,461,820965,161527,2340,153.35611140548014,10,False,0,194.39474515096546,10,True,2,19.700854700854702,20,False,0,0.6819526627218935,0,42,2022-05-08
CZ051,Liberecký kraj,58,249,443690,89906,1464,130.27113525209043,10,False,0,161.2795586501457,10,True,2,17.008196721311474,15,True,2,0.8383838383838383,5,44,2022-05-08
CZ052,Královéhradecký kraj,88,343,551647,119407,1656,162.78525941408182,10,False,0,205.18060080229802,10,True,2,20.71256038647343,20,False,0,0.7690582959641256,0,42,2022-05-08
CZ053,Pardubický kraj,106,403,522662,106085,1728,186.16237644978972,10,False,0,245.08648725078945,13,True,2,23.32175925925926,25,False,0,0.8076152304609219,5,55,2022-05-08
CZ063,Kraj Vysočina,85,293,509813,104291,1503,150.25117052723255,10,False,0,225.3310448648493,10,True,2,19.494344644045242,20,False,0,0.7610389610389611,0,42,2022-05-08
CZ064,Jihomoravský kraj,253,875,1191989,238620,4436,178.27345722150122,10,False,0,237.61629368871007,10,True,2,19.72497745716862,20,False,0,0.8057090239410681,5,47,2022-05-08
CZ071,Olomoucký kraj,77,381,632015,130935,2325,144.93326898886895,10,False,0,170.31351433917592,10,True,2,16.387096774193548,15,False,0,0.8282608695652174,5,42,2022-05-08
CZ072,Zlínský kraj,117,376,582555,121339,1648,172.00092695110334,10,False,0,249.71361227634972,13,True,2,22.815533980582526,20,False,0,0.6738351254480287,0,45,2022-05-08
CZ080,Moravskoslezský kraj,153,607,1200539,240829,2751,146.1843388677919,10,False,0,179.38039023539525,10,True,2,22.064703744093055,20,False,0,0.6342737722048067,0,42,2022-05-08
