code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,20,345,1324277,251166,8239,56.332625274017445,7,True,0,17.12015161287754,2,True,2,4.187401383663066,3,False,0,0.9504132231404959,5,19,2020-08-06
CZ020,Středočeský kraj,8,168,1385141,255825,4973,28.805731690853136,4,True,0,7.4269520179810415,0,True,2,3.378242509551579,3,False,0,0.7466666666666667,0,9,2020-08-06
CZ031,Jihočeský kraj,5,52,644083,131832,1582,21.736329013496707,2,True,0,4.551247041689423,0,True,2,3.286978508217446,3,False,0,0.5306122448979592,0,7,2020-08-06
CZ032,Plzeňský kraj,4,44,589899,119690,1118,12.205479243056862,2,True,0,5.012950121146295,0,True,2,3.9355992844364938,3,True,2,1.3333333333333333,15,24,2020-08-06
CZ041,Karlovarský kraj,1,21,294664,60178,499,9.502348437542421,0,True,0,3.323473694705706,0,True,2,4.208416833667335,3,True,2,1.6153846153846154,25,32,2020-08-06
CZ042,Ústecký kraj,4,43,820965,161527,1788,10.353669157637658,2,True,0,5.571823905600922,0,True,2,2.4049217002237135,0,False,0,1.0,10,14,2020-08-06
CZ051,Liberecký kraj,3,38,443690,89906,1186,20.73519799860263,2,True,0,5.561364091384335,0,True,2,3.204047217537943,3,False,0,0.6909090909090909,0,7,2020-08-06
CZ052,Královéhradecký kraj,4,56,551647,119407,1698,17.764983766792895,2,True,0,7.537246560084417,0,True,2,3.297997644287397,3,True,2,1.4,20,29,2020-08-06
CZ053,Pardubický kraj,3,51,522662,106085,1542,22.768060429110974,2,True,0,4.713201677899797,0,True,2,3.3073929961089497,3,False,0,0.9107142857142857,5,12,2020-08-06
CZ063,Kraj Vysočina,2,43,509813,104291,977,28.44180120946308,4,False,0,31.642231832085223,4,True,2,4.401228249744114,3,False,0,0.7818181818181819,0,13,2020-08-06
CZ064,Jihomoravský kraj,6,105,1191989,238620,2342,20.302200775342726,2,False,0,10.47690889280027,2,True,2,4.48334756618275,3,False,0,0.7191780821917808,0,9,2020-08-06
CZ071,Olomoucký kraj,6,48,632015,130935,1072,15.664185185478193,2,True,0,6.873639592164051,0,True,2,4.477611940298507,3,False,0,0.8571428571428571,5,12,2020-08-06
CZ072,Zlínský kraj,11,43,582555,121339,1535,14.419239385122436,2,True,0,13.186197347926058,2,True,2,2.801302931596091,0,True,2,0.9148936170212766,5,13,2020-08-06
CZ080,Moravskoslezský kraj,82,316,1200539,240829,7788,44.063541459294534,4,False,0,57.71730148777764,7,True,2,4.057524396507447,3,True,2,1.4429223744292237,20,38,2020-08-06
