code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,629,2157,1324277,251166,5855,374.6950222649793,13,False,0,598.4090203291847,16,True,2,36.840307429547394,30,False,0,0.8965087281795511,5,66,2022-10-23
CZ020,Středočeský kraj,535,2002,1385141,255825,3751,336.3556489916911,13,False,0,505.03273722271086,16,True,2,53.3724340175953,30,False,0,0.8757655293088364,5,66,2022-10-23
CZ031,Jihočeský kraj,274,838,644083,131832,1252,305.70594162553584,13,False,0,530.2202803568177,16,True,2,66.93290734824281,30,False,0,0.8648090815273478,5,66,2022-10-23
CZ032,Plzeňský kraj,210,716,589899,119690,1089,311.23972069794996,13,False,0,477.06575319575575,13,True,2,65.7483930211203,30,False,0,0.7521008403361344,0,58,2022-10-23
CZ041,Karlovarský kraj,91,340,294664,60178,421,256.56340781364537,13,False,0,350.626474791452,13,True,2,80.76009501187649,30,True,2,0.8695652173913043,5,65,2022-10-23
CZ042,Ústecký kraj,372,1312,820965,161527,1976,366.64169605281586,13,False,0,547.2769258390238,16,True,2,66.39676113360325,30,False,0,0.9092169092169092,5,66,2022-10-23
CZ051,Liberecký kraj,220,596,443690,89906,977,337.3977326511754,13,False,0,578.3818655039707,16,True,2,61.00307062436029,30,False,0,0.7376237623762376,0,61,2022-10-23
CZ052,Královéhradecký kraj,272,785,551647,119407,1197,355.6622260249761,13,False,0,560.268660966275,16,True,2,65.58061821219717,30,False,0,0.7490458015267175,0,61,2022-10-23
CZ053,Pardubický kraj,267,747,522662,106085,903,342.47754763116507,13,False,0,579.7238063816751,16,True,2,82.72425249169434,30,False,0,0.8383838383838383,5,66,2022-10-23
CZ063,Kraj Vysočina,226,560,509813,104291,772,272.84514125767686,13,False,0,505.3168538033004,16,True,2,72.53886010362694,30,False,0,0.8022922636103151,5,66,2022-10-23
CZ064,Jihomoravský kraj,546,1652,1191989,238620,2005,326.9325471963248,13,False,0,541.4466515799178,16,True,2,82.39401496259352,30,False,0,0.8608650338718082,5,66,2022-10-23
CZ071,Olomoucký kraj,240,709,632015,130935,781,294.7714848539987,13,False,0,455.9514262802154,13,True,2,90.78104993597952,30,False,0,0.7648327939590076,0,58,2022-10-23
CZ072,Zlínský kraj,254,751,582555,121339,864,296.6243530653758,13,False,0,492.8341258787364,16,True,2,86.92129629629629,30,True,2,0.8582857142857143,5,68,2022-10-23
CZ080,Moravskoslezský kraj,381,1142,1200539,240829,1351,228.813891093917,10,False,0,372.4634491693276,13,True,2,84.5299777942265,30,False,0,0.8347953216374269,5,60,2022-10-23
