code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,417,2766,1324277,251166,19113,431.48072495406933,13,False,0,326.8754528877316,13,True,2,14.471825459111601,11,False,0,0.9818956336528222,5,44,2021-04-13
CZ020,Středočeský kraj,438,3411,1385141,255825,15208,505.29151905834857,16,False,0,353.7574513827812,13,True,2,22.42898474487112,20,False,0,0.9801724137931035,5,56,2021-04-13
CZ031,Jihočeský kraj,359,2427,644083,131832,8233,714.9699650510881,16,False,0,593.1791977668548,16,True,2,29.478926272318716,30,False,0,1.088340807174888,10,74,2021-04-13
CZ032,Plzeňský kraj,178,1123,589899,119690,4904,408.2054724622351,13,False,0,325.84175787450914,13,True,2,22.899673735725937,20,False,0,1.0398148148148147,10,58,2021-04-13
CZ041,Karlovarský kraj,54,357,294664,60178,1842,218.89338365053078,10,False,0,181.129316361461,10,True,2,19.381107491856678,20,True,2,1.2841726618705036,15,59,2021-04-13
CZ042,Ústecký kraj,495,2951,820965,161527,8463,708.6782018721871,16,False,0,625.2824605174367,16,True,2,34.86943164362519,30,False,0,1.0372583479789104,10,74,2021-04-13
CZ051,Liberecký kraj,197,1257,443690,89906,4804,571.1194753093376,16,False,0,450.4704914021311,13,True,2,26.165695253955036,30,False,0,1.0405629139072847,10,71,2021-04-13
CZ052,Královéhradecký kraj,106,634,551647,119407,3767,257.77353996305607,13,False,0,214.3927910424012,10,True,2,16.830368993894346,15,False,0,0.8661202185792349,5,45,2021-04-13
CZ053,Pardubický kraj,268,1762,522662,106085,6009,692.0342401016336,16,False,0,504.31257953527836,16,True,2,29.322682642702613,30,False,0,1.027405247813411,10,74,2021-04-13
CZ063,Kraj Vysočina,277,1963,509813,104291,5514,750.8635519298252,16,False,0,543.671074205828,16,True,2,35.600290170475155,30,False,0,1.1373117033603708,10,74,2021-04-13
CZ064,Jihomoravský kraj,486,3189,1191989,238620,12296,523.3269770106939,16,False,0,419.91450842343477,13,True,2,25.935263500325313,25,False,0,1.1138665735242752,10,66,2021-04-13
CZ071,Olomoucký kraj,315,2140,632015,130935,7905,614.3841522748669,16,False,0,452.1327376179021,13,True,2,27.071473750790638,30,False,0,1.2207644038790644,15,76,2021-04-13
CZ072,Zlínský kraj,335,2182,582555,121339,7000,685.9438164636815,16,False,0,560.4133872868575,16,True,2,31.17142857142857,30,False,0,1.2041942604856513,15,79,2021-04-13
CZ080,Moravskoslezský kraj,564,3632,1200539,240829,17369,582.8215493207634,16,False,0,483.3304959120372,16,True,2,20.910818124244344,20,False,0,1.1399874450721907,10,64,2021-04-13
