code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,12,232,1324277,251166,0.0,24.843744926476862,2,True,0,8.361004276056473,0,True,2,0.0,0,False,0,2.4946236559139785,30,34,2020-07-22
CZ020,Středočeský kraj,7,123,1385141,255825,0.0,14.655547702363876,2,True,0,5.0815987491449235,0,True,2,0.0,0,False,0,1.64,25,29,2020-07-22
CZ031,Jihočeský kraj,3,26,644083,131832,0.0,4.968303774513533,0,True,0,2.2756235208447113,0,True,2,0.0,0,False,0,2.888888888888889,30,32,2020-07-22
CZ032,Plzeňský kraj,0,12,589899,119690,0.0,2.5428081756368464,0,True,0,0.8354916868577158,0,True,2,0.0,0,False,0,2.4,30,32,2020-07-22
CZ041,Karlovarský kraj,0,4,294664,60178,0.0,1.3574783482203459,0,True,0,0.0,0,False,0,0.0,0,False,0,0.0,0,0,2020-07-22
CZ042,Ústecký kraj,2,22,820965,161527,0.0,2.9233889386271033,0,True,0,1.238183090133538,0,True,2,0.0,0,False,0,5.5,30,32,2020-07-22
CZ051,Liberecký kraj,5,40,443690,89906,0.0,12.39604228177331,2,True,0,6.673636909661202,0,True,2,0.0,0,False,0,1.25,15,19,2020-07-22
CZ052,Královéhradecký kraj,0,15,551647,119407,0.0,3.8067822357413346,0,True,0,0.0,0,False,0,0.0,0,False,0,1.3636363636363635,15,15,2020-07-22
CZ053,Pardubický kraj,4,16,522662,106085,0.0,5.357190689202582,0,True,0,6.598482349059716,0,True,2,0.0,0,False,0,1.2307692307692308,15,17,2020-07-22
CZ063,Kraj Vysočina,7,38,509813,104291,0.0,11.572870836953943,2,True,0,10.547410610695074,2,True,2,0.0,0,False,0,2.375,30,36,2020-07-22
CZ064,Jihomoravský kraj,11,95,1191989,238620,0.0,10.234993779305011,2,True,0,5.447992624256139,0,True,2,0.0,0,False,0,1.5833333333333333,20,24,2020-07-22
CZ071,Olomoucký kraj,0,28,632015,130935,0.0,8.227652824695618,0,True,0,0.7637377324626723,0,True,2,0.0,0,False,0,1.1666666666666667,10,12,2020-07-22
CZ072,Zlínský kraj,3,40,582555,121339,0.0,11.672717597480066,2,True,0,5.7689613397176505,0,True,2,0.0,0,False,0,0.9523809523809523,5,9,2020-07-22
CZ080,Moravskoslezský kraj,52,354,1200539,240829,0.0,54.97530692463969,7,False,0,36.12521747796154,4,True,2,0.0,0,False,0,1.2597864768683273,15,28,2020-07-22
