code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,55,610,1324277,251166,27553,86.1602217662921,7,True,0,35.832875468813455,4,True,2,2.2139150001814683,0,True,2,1.1151736745886653,10,25,2021-09-16
