code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,1344,15506,1324277,251166,110052,2240.0147401185704,20,True,0,1039.1533885955903,20,True,2,14.089703049467525,11,False,0,1.0905126942822982,10,63,2021-11-29
CZ020,Středočeský kraj,1266,15831,1385141,255825,93851,2180.6444253689697,20,True,0,866.9989250464185,16,True,2,16.86822729645928,15,False,0,1.0787734241908007,10,63,2021-11-29
CZ031,Jihočeský kraj,764,8782,644083,131832,30844,2475.3020961584143,20,True,0,1083.9553370956976,20,True,2,28.472312281156785,30,False,0,1.0848672019765286,10,82,2021-11-29
CZ032,Plzeňský kraj,551,5819,589899,119690,29062,1935.5855832947675,20,True,0,893.1406132508982,16,True,2,20.022710068130202,20,False,0,1.003621938599517,10,68,2021-11-29
CZ041,Karlovarský kraj,139,1404,294664,60178,8837,846.7271197024407,16,True,0,425.4046329223304,13,True,2,15.887744709743126,15,False,0,1.1020408163265305,10,56,2021-11-29
CZ042,Ústecký kraj,739,8139,820965,161527,37369,1736.6148374169422,20,True,0,840.7263182006724,16,True,2,21.78008509727314,20,True,2,1.154959557258408,10,70,2021-11-29
CZ051,Liberecký kraj,345,4388,443690,89906,19131,1673.691090626338,20,True,0,605.0764131426157,16,True,2,22.936595055146096,20,True,2,1.2233063841650405,15,75,2021-11-29
CZ052,Královéhradecký kraj,506,5549,551647,119407,25431,1748.038147583509,20,True,0,806.4853819290327,16,True,2,21.819826196374503,20,False,0,1.2044714564792707,15,73,2021-11-29
CZ053,Pardubický kraj,636,7322,522662,106085,26569,2514.053059147212,20,True,0,1063.2982985341944,20,True,2,27.558432759983436,30,False,0,1.1000600961538463,10,82,2021-11-29
CZ063,Kraj Vysočina,564,6190,509813,104291,21654,2158.242335915326,20,True,0,947.3492439424302,16,True,2,28.58594255102983,30,True,2,1.1723484848484849,10,80,2021-11-29
CZ064,Jihomoravský kraj,1578,17909,1191989,238620,63595,2793.8177281837334,20,True,0,1210.711591651999,20,True,2,28.161018948030502,30,False,0,1.10672351996045,10,82,2021-11-29
CZ071,Olomoucký kraj,1019,11235,632015,130935,33715,3231.7270950847687,20,True,0,1441.9368388895252,20,True,2,33.323446537149636,30,False,0,1.1635252692626346,10,82,2021-11-29
CZ072,Zlínský kraj,899,9400,582555,121339,31480,2952.854236939001,20,True,0,1283.1818294200546,20,True,2,29.860228716645487,30,False,0,1.1526670754138566,10,82,2021-11-29
CZ080,Moravskoslezský kraj,1665,17588,1200539,240829,64307,2679.879620737019,20,True,0,1275.178653733562,20,True,2,27.350055203943587,30,False,0,1.1449775405247054,10,82,2021-11-29
