code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,13,267,1324277,251166,4518,26.95810619681532,4,True,0,8.361004276056473,0,True,2,5.909694555112882,3,True,2,2.752577319587629,30,41,2020-07-23
CZ020,Středočeský kraj,8,137,1385141,255825,3084,15.016521783702887,2,True,0,5.8633831720902965,0,True,2,4.442282749675746,3,True,2,1.5930232558139534,20,29,2020-07-23
CZ031,Jihočeský kraj,3,27,644083,131832,639,5.123563267467081,0,True,0,2.2756235208447113,0,True,2,4.225352112676056,3,True,2,3.0,30,37,2020-07-23
CZ032,Plzeňský kraj,0,15,589899,119690,633,3.3904109008491288,0,True,0,0.8354916868577158,0,True,2,2.3696682464454977,0,True,2,1.875,25,29,2020-07-23
CZ041,Karlovarský kraj,0,4,294664,60178,247,1.3574783482203459,0,True,0,0.0,0,False,0,1.6194331983805668,0,True,2,0.0,0,2,2020-07-23
CZ042,Ústecký kraj,2,31,820965,161527,826,4.141467663055064,0,True,0,1.238183090133538,0,True,2,3.753026634382567,3,True,2,6.2,30,37,2020-07-23
CZ051,Liberecký kraj,2,34,443690,89906,1382,12.621424868714643,2,True,0,5.561364091384335,0,True,2,2.460202604920405,0,False,0,1.096774193548387,10,14,2020-07-23
CZ052,Královéhradecký kraj,0,17,551647,119407,668,4.350608269418668,0,True,0,0.0,0,False,0,2.5449101796407185,0,True,2,1.5454545454545454,20,22,2020-07-23
CZ053,Pardubický kraj,4,20,522662,106085,855,5.739847167002767,0,True,0,6.598482349059716,0,True,2,2.3391812865497075,0,True,2,1.5384615384615385,20,24,2020-07-23
CZ063,Kraj Vysočina,18,60,509813,104291,1017,16.672780019340426,2,True,0,21.09482122139015,2,True,2,5.899705014749262,3,True,2,3.3333333333333335,30,41,2020-07-23
CZ064,Jihomoravský kraj,13,106,1191989,238620,1949,12.332328570146199,2,True,0,6.705221691392172,0,True,2,5.438686505900462,3,True,2,1.65625,25,34,2020-07-23
CZ071,Olomoucký kraj,1,28,632015,130935,969,8.385876917478225,0,True,0,0.7637377324626723,0,True,2,2.8895768833849327,0,False,0,1.2173913043478262,15,17,2020-07-23
CZ072,Zlínský kraj,3,39,582555,121339,1320,12.702663267845953,2,True,0,5.7689613397176505,0,True,2,2.9545454545454546,0,False,0,0.9069767441860465,5,9,2020-07-23
CZ080,Moravskoslezský kraj,53,348,1200539,240829,10461,55.05860284422248,7,False,0,37.78614701717816,4,True,2,3.3266418124462285,3,False,0,1.1561461794019934,10,26,2020-07-23
