code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,77,1127,1324277,251166,14575,138.33963740214472,10,True,0,46.980881170222084,4,True,2,7.732418524871355,7,True,2,1.4411764705882353,20,45,2020-09-07
CZ020,Středočeský kraj,59,673,1385141,255825,8988,75.66016744865685,7,True,0,34.398514609596404,4,True,2,7.4877614597240765,7,True,2,1.5295454545454545,20,42,2020-09-07
CZ031,Jihočeský kraj,19,260,644083,131832,2839,58.067050364626915,7,True,0,23.514776382062017,2,True,2,9.158154279675943,7,True,2,1.897810218978102,25,45,2020-09-07
CZ032,Plzeňský kraj,20,206,589899,119690,2113,51.87328678299167,7,True,0,30.077700726877765,4,True,2,9.749171793658306,7,True,2,1.5725190839694656,20,42,2020-09-07
CZ041,Karlovarský kraj,12,81,294664,60178,1018,38.348763337224774,4,True,0,41.54342118382133,4,True,2,7.956777996070727,7,True,2,1.3728813559322033,15,34,2020-09-07
CZ042,Ústecký kraj,11,143,820965,161527,2585,29.964736620927813,4,True,0,14.239105536535687,2,True,2,5.531914893617021,3,True,2,1.3,15,28,2020-09-07
CZ051,Liberecký kraj,7,111,443690,89906,1878,41.47039599720526,4,True,0,18.90863791070674,2,True,2,5.9105431309904155,3,True,2,1.2065217391304348,15,28,2020-09-07
CZ052,Královéhradecký kraj,35,138,551647,119407,2434,38.792923735649794,4,True,0,36.848760960412704,4,True,2,5.669679539852095,3,True,2,1.5,20,35,2020-09-07
CZ053,Pardubický kraj,22,203,522662,106085,3011,56.250502236627106,7,True,0,39.5908940943583,4,True,2,6.741946197276652,3,True,2,1.5859375,20,38,2020-09-07
CZ063,Kraj Vysočina,50,244,509813,104291,2174,67.27957113686783,7,True,0,59.449041623917694,7,True,2,11.223551057957682,11,True,2,1.9365079365079365,30,59,2020-09-07
CZ064,Jihomoravský kraj,48,458,1191989,238620,4873,61.91332302563195,7,True,0,34.364261168384886,4,True,2,9.398727683152062,7,True,2,1.351032448377581,15,37,2020-09-07
CZ071,Olomoucký kraj,11,78,632015,130935,2268,28.00566442252162,4,True,0,25.20334517126819,4,True,2,3.439153439153439,3,False,0,0.8863636363636364,5,18,2020-09-07
CZ072,Zlínský kraj,11,107,582555,121339,2400,33.47323428689137,4,True,0,22.251708024625223,2,True,2,4.458333333333334,3,True,2,1.2738095238095237,15,28,2020-09-07
CZ080,Moravskoslezský kraj,16,214,1200539,240829,9243,33.65155151144611,4,True,0,16.609295392166228,2,True,2,2.315265606404847,0,True,2,1.0974358974358975,10,20,2020-09-07
