id,den,datum,orp_kod,orp_nazev,incidence_7,incidence_65_7,incidence_75_7,prevalence,prevalence_65,prevalence_75,aktualni_pocet_hospitalizovanych_osob,nove_hosp_7,testy_7,code,name,population,population_65,code_region,name_region,code_cz,name_cz,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score
7409c307-9eab-4ab7-9ad9-28ecea44ceb5,sunday,2020-06-21,1000,nezařazení,106,13,7,388,141,118,22,2,3649,1000,Praha,1324277,251166,CZ010,Praha,CZ,ČR,16.23527404009886,2,True,0,9.953576519114849,0,True,2,2.9049054535489174,0,True,2,0.9217391304347826,5,11
e3a47db0-b1e2-4353-8ed8-d4269987dc32,sunday,2020-06-21,2101,Benešov,0,0,0,2,0,0,0,0,68,2101,Benešov,61022,12125,CZ020,Středočeský kraj,CZ,ČR,1.6387532365376423,0,False,0,0.0,0,False,0,0.0,0,False,0,0.0,0,0
5461ab27-eec1-40ff-9dda-31322c58f680,sunday,2020-06-21,2102,Beroun,6,2,1,8,3,1,1,0,78,2102,Beroun,64927,11392,CZ020,Středočeský kraj,CZ,ČR,12.321530334067491,2,True,0,26.334269662921347,4,True,2,7.6923076923076925,7,True,2,1.5,20,37
f6f11268-d0e0-46a3-82e1-ad935846b864,sunday,2020-06-21,2103,Brandýs nad Labem-Stará Boleslav,5,0,0,20,2,2,0,0,189,2103,Brandýs nad Labem-Stará Boleslav,113282,16416,CZ020,Středočeský kraj,CZ,ČR,15.006797196377182,2,True,0,0.0,0,False,0,2.6455026455026456,0,False,0,0.38461538461538464,0,2
058f3da8-4941-4465-9d09-bfb0ce9ced63,sunday,2020-06-21,2104,Čáslav,0,0,0,0,0,0,0,0,3,2104,Čáslav,25663,5212,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
cd865e0a-1348-4844-84db-d315a9daaad5,sunday,2020-06-21,2105,Černošice,11,1,0,27,4,2,0,0,341,2105,Černošice,149338,23399,CZ020,Středočeský kraj,CZ,ČR,14.06206056060748,2,True,0,4.273686909696996,0,True,2,3.225806451612903,3,True,2,0.7857142857142857,0,9
549b7d1f-d3ca-42dd-93f6-a85776554d17,sunday,2020-06-21,2106,Český Brod,0,0,0,1,1,0,0,0,7,2106,Český Brod,21537,3709,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
f1d309ad-a62d-4c7f-9018-bffb653116d1,sunday,2020-06-21,2107,Dobříš,0,0,0,1,1,0,0,0,21,2107,Dobříš,23079,4340,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
30dced40-f109-42b5-9f0a-187cac1747ca,sunday,2020-06-21,2108,Hořovice,0,0,0,1,1,1,0,0,30,2108,Hořovice,30131,6103,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
ae021a1a-ca93-4576-971f-6888637e3cd8,sunday,2020-06-21,2109,Kladno,1,0,0,21,4,3,0,0,186,2109,Kladno,125957,24239,CZ020,Středočeský kraj,CZ,ČR,11.908826027930166,2,False,0,4.125582738561822,0,True,2,0.5376344086021506,0,False,0,0.07142857142857142,0,4
d11906be-76ce-4ece-9e82-2245e447c909,sunday,2020-06-21,2110,Kolín,1,0,0,7,4,3,0,0,39,2110,Kolín,83500,16849,CZ020,Středočeský kraj,CZ,ČR,1.1976047904191618,0,True,0,0.0,0,False,0,2.564102564102564,0,True,2,0.0,0,2
fb62dd4f-7dd2-42fb-b884-2b55c33e5547,sunday,2020-06-21,2111,Kralupy nad Vltavou,0,0,0,2,1,0,0,0,50,2111,Kralupy nad Vltavou,32515,5889,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
3ee0ce5d-ec53-47d2-aaf4-0b3284d71973,sunday,2020-06-21,2112,Kutná Hora,1,0,0,3,1,0,0,0,26,2112,Kutná Hora,50165,10703,CZ020,Středočeský kraj,CZ,ČR,1.9934217083624042,0,False,0,0.0,0,False,0,3.8461538461538463,3,True,2,1.0,10,15
13c9bba0-e8ff-476f-a440-53f481cf70dd,sunday,2020-06-21,2113,Lysá nad Labem,0,0,0,0,0,0,0,0,28,2113,Lysá nad Labem,26907,3448,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
ab516c6d-54c9-4e2a-b9a6-8034510ea591,sunday,2020-06-21,2114,Mělník,0,0,0,1,0,0,0,0,38,2114,Mělník,44600,8655,CZ020,Středočeský kraj,CZ,ČR,0.0,0,False,0,0.0,0,False,0,0.0,0,False,0,,30,30
