code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,56,607,10693939,2131630,17868,13.596486757592317,2,False,0,5.488757429760325,0,True,2,3.3971345421983434,3,False,0,0.8634423897581792,5,12,2020-07-12
