code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,874,6810,1324277,251166,23602,976.2308036762702,20,True,0,658.5286225046384,16,True,2,28.85348699262774,30,True,2,1.0057598582188747,10,80,2020-12-29
CZ020,Středočeský kraj,1063,7510,1385141,255825,19812,1044.2980173137607,20,True,0,780.6117463109548,16,True,2,37.906319402382394,30,True,2,1.0282037239868564,10,80,2020-12-29
CZ031,Jihočeský kraj,629,2675,644083,131832,6383,777.850059697275,16,True,0,784.3315735178106,16,True,2,41.908193639354536,30,True,2,1.0384316770186335,10,76,2020-12-29
CZ032,Plzeňský kraj,425,2580,589899,119690,6663,887.7790943873443,16,True,0,802.0720193834071,16,True,2,38.72129671319225,30,True,2,0.9806157354618016,5,71,2020-12-29
CZ041,Karlovarský kraj,172,847,294664,60178,2805,729.644612168436,16,True,0,742.7963707667254,16,True,2,30.19607843137255,30,False,0,0.7352430555555556,0,64,2020-12-29
CZ042,Ústecký kraj,637,3478,820965,161527,8270,873.8496769046183,16,True,0,789.3417199601306,16,True,2,42.055622732769045,30,True,2,0.9808234630569655,5,71,2020-12-29
CZ051,Liberecký kraj,452,2418,443690,89906,5305,1135.2520904234939,20,True,0,976.5755344470892,20,True,2,45.57964184731386,30,True,2,0.9757869249394673,5,79,2020-12-29
CZ052,Královéhradecký kraj,693,3885,551647,119407,7636,1262.9453255433275,20,True,0,1013.3409264113494,20,True,2,50.87742273441592,30,True,2,1.1339754816112084,10,84,2020-12-29
CZ053,Pardubický kraj,416,2863,522662,106085,6409,1059.7671152676107,20,True,0,727.7183390677287,16,True,2,44.67155562490248,30,True,2,1.0564575645756458,10,80,2020-12-29
CZ063,Kraj Vysočina,397,2340,509813,104291,4657,936.6179363805944,16,True,0,732.565609688276,16,True,2,50.24694009018682,30,True,2,0.8907499048344119,5,71,2020-12-29
CZ064,Jihomoravský kraj,731,4873,1191989,238620,10930,806.8027473407893,16,True,0,615.6231665409438,16,True,2,44.58371454711803,30,True,2,0.864773735581189,5,71,2020-12-29
CZ071,Olomoucký kraj,596,3476,632015,130935,6374,994.596647231474,20,True,0,825.6004887921487,16,True,2,54.53404455600879,30,True,2,1.1502316346790205,10,80,2020-12-29
CZ072,Zlínský kraj,619,3547,582555,121339,7705,1200.0583635879873,20,True,0,1011.2165091190795,20,True,2,46.035042180402336,30,True,2,1.0019774011299436,10,84,2020-12-29
CZ080,Moravskoslezský kraj,1417,8322,1200539,240829,18334,1390.125601917139,20,True,0,1132.7539457457367,20,True,2,45.39107668812043,30,True,2,0.9689137268599372,5,79,2020-12-29
