code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,1621,5027,10693939,2131630,11368,107.62170983021316,7,False,0,170.43295506255777,10,True,2,44.22061928219564,30,False,0,0.8951210826210826,5,54,2022-11-14
