code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,7,285,1324277,251166,40518,49.15889953536911,4,False,0,5.574002850704315,0,True,2,0.7033910854435066,0,False,0,0.9193548387096774,5,11,2021-08-04
CZ020,Středočeský kraj,9,183,1385141,255825,32111,28.011588711907308,4,False,0,6.254275383562982,0,True,2,0.5698981657375977,0,False,0,0.9336734693877551,5,11,2021-08-04
CZ031,Jihočeský kraj,2,52,644083,131832,9193,18.165360675565104,2,True,0,3.0341646944596152,0,True,2,0.5656477754813445,0,False,0,0.8387096774193549,5,9,2021-08-04
CZ032,Plzeňský kraj,12,139,589899,119690,12976,51.70376623794921,7,False,0,19.216308797727464,2,True,2,1.0712083847102343,0,False,0,0.7853107344632768,0,11,2021-08-04
CZ041,Karlovarský kraj,0,10,294664,60178,4758,9.502348437542421,0,False,0,3.323473694705706,0,True,2,0.2101723413198823,0,False,0,0.625,0,2,2021-08-04
CZ042,Ústecký kraj,4,45,820965,161527,14983,13.277058096264762,2,False,0,5.571823905600922,0,True,2,0.30034038577053995,0,False,0,0.7142857142857143,0,4,2021-08-04
CZ051,Liberecký kraj,2,36,443690,89906,8849,21.63672834636796,2,False,0,5.561364091384335,0,True,2,0.4068256300146909,0,False,0,0.631578947368421,0,4,2021-08-04
CZ052,Královéhradecký kraj,4,63,551647,119407,11655,17.946259111352006,2,True,0,4.187359200046898,0,True,2,0.5405405405405406,0,True,2,1.1886792452830188,10,16,2021-08-04
CZ053,Pardubický kraj,2,68,522662,106085,11829,23.15071690691116,2,True,0,3.7705613423198376,0,True,2,0.5748583988502832,0,True,2,1.0303030303030303,10,16,2021-08-04
CZ063,Kraj Vysočina,3,54,509813,104291,10672,17.849682138352687,2,True,0,4.794277550315942,0,True,2,0.5059970014992503,0,True,2,1.3846153846153846,15,21,2021-08-04
CZ064,Jihomoravský kraj,8,107,1191989,238620,26478,19.882733817174486,2,True,0,4.6098399128321175,0,True,2,0.40410907168215127,0,False,0,0.9224137931034483,5,9,2021-08-04
CZ071,Olomoucký kraj,0,47,632015,130935,12013,10.917462401999952,2,True,0,0.0,0,False,0,0.3912428202780321,0,True,2,1.9583333333333333,30,34,2021-08-04
CZ072,Zlínský kraj,4,22,582555,121339,10502,9.61282625674829,0,False,0,5.7689613397176505,0,True,2,0.20948390782708054,0,False,0,0.7586206896551724,0,2,2021-08-04
CZ080,Moravskoslezský kraj,3,67,1200539,240829,24926,10.24539810868285,2,False,0,2.491394308824934,0,True,2,0.2687956350798363,0,True,2,1.2181818181818183,15,21,2021-08-04
