code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,5,100,1324277,251166,0.0,16.763864357683477,2,True,0,9.555433458350254,0,True,2,0.0,0,False,0,0.8928571428571429,5,9,2020-06-25
CZ020,Středočeský kraj,1,38,1385141,255825,0.0,6.280949015298804,0,True,0,2.736245480308805,0,True,2,0.0,0,False,0,0.95,5,7,2020-06-25
CZ031,Jihočeský kraj,0,8,644083,131832,0.0,1.2420759436283832,0,True,0,0.0,0,False,0,0.0,0,False,0,0.0,0,0,2020-06-25
CZ032,Plzeňský kraj,2,8,589899,119690,0.0,1.5256849053821078,0,True,0,1.6709833737154316,0,True,2,0.0,0,False,0,2.0,30,32,2020-06-25
CZ041,Karlovarský kraj,1,3,294664,60178,0.0,1.3574783482203459,0,False,0,1.661736847352853,0,True,2,0.0,0,False,0,0.0,0,2,2020-06-25
CZ042,Ústecký kraj,0,2,820965,161527,0.0,0.6090393622139799,0,False,0,0.0,0,False,0,0.0,0,False,0,0.5,0,0,2020-06-25
CZ051,Liberecký kraj,6,47,443690,89906,0.0,11.269129347066645,2,True,0,6.673636909661202,0,True,2,0.0,0,False,0,2.9375,30,34,2020-06-25
CZ052,Královéhradecký kraj,7,10,551647,119407,0.0,2.5378548238275562,0,True,0,5.862302880065658,0,True,2,0.0,0,False,0,3.3333333333333335,30,32,2020-06-25
CZ053,Pardubický kraj,5,16,522662,106085,0.0,3.826564778001844,0,True,0,4.713201677899797,0,True,2,0.0,0,False,0,1.7777777777777777,25,27,2020-06-25
CZ063,Kraj Vysočina,0,5,509813,104291,0.0,0.9807517658435544,0,True,0,0.0,0,False,0,0.0,0,False,0,1.6666666666666667,25,25,2020-06-25
CZ064,Jihomoravský kraj,5,36,1191989,238620,0.0,5.369177064553448,0,True,0,4.190763557120107,0,True,2,0.0,0,False,0,1.3333333333333333,15,17,2020-06-25
CZ071,Olomoucký kraj,8,31,632015,130935,0.0,8.069428731913009,0,False,0,9.92859052201474,0,True,2,0.0,0,False,0,1.4761904761904763,20,22,2020-06-25
CZ072,Zlínský kraj,0,7,582555,121339,0.0,1.3732608938211843,0,True,0,0.0,0,False,0,0.0,0,False,0,2.3333333333333335,30,30,2020-06-25
CZ080,Moravskoslezský kraj,35,259,1200539,240829,0.0,33.65155151144611,4,True,0,22.422548779424407,2,True,2,0.0,0,False,0,1.2885572139303483,15,23,2020-06-25
