code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,445,2183,1324277,251166,5475,254.93155888080815,13,True,0,290.246291297389,13,True,2,39.87214611872146,30,True,2,1.666412213740458,25,85,2022-06-30
CZ020,Středočeský kraj,234,1196,1385141,255825,2883,133.84918936050553,10,True,0,150.10260920551158,10,True,2,41.48456468955949,30,True,2,1.6680613668061366,25,79,2022-06-30
CZ031,Jihočeský kraj,78,309,644083,131832,620,74.99033509656364,7,True,0,89.50785848655865,7,True,2,49.83870967741936,30,True,2,1.5,20,68,2022-06-30
CZ032,Plzeňský kraj,120,430,589899,119690,892,116.79965553425247,7,True,0,145.37555351324255,10,True,2,48.20627802690583,30,True,2,1.552346570397112,20,71,2022-06-30
CZ041,Karlovarský kraj,31,157,294664,60178,261,82.46680965438601,7,True,0,96.38073714646548,7,True,2,60.15325670498084,30,True,2,1.7444444444444445,25,73,2022-06-30
CZ042,Ústecký kraj,92,401,820965,161527,864,77.10438325628985,7,True,0,99.05464721068306,7,True,2,46.41203703703704,30,True,2,1.4372759856630823,20,68,2022-06-30
CZ051,Liberecký kraj,56,162,443690,89906,494,61.52944623498388,7,True,0,87.8695526438725,7,True,2,32.79352226720648,30,True,2,1.396551724137931,15,63,2022-06-30
CZ052,Královéhradecký kraj,113,309,551647,119407,638,87.91854211116892,7,True,0,136.5079099215289,10,True,2,48.43260188087774,30,True,2,1.5846153846153845,20,71,2022-06-30
CZ053,Pardubický kraj,75,281,522662,106085,592,82.84512744373994,7,True,0,110.28891926285526,7,True,2,47.46621621621622,30,True,2,1.543956043956044,20,68,2022-06-30
CZ063,Kraj Vysočina,46,197,509813,104291,458,57.47205347843229,7,True,0,62.32560815410726,7,True,2,43.01310043668122,30,True,2,1.8761904761904762,25,73,2022-06-30
CZ064,Jihomoravský kraj,137,689,1191989,238620,1463,92.45051758027968,7,True,0,97.6447908808985,7,True,2,47.09501025290499,30,True,2,1.4061224489795918,20,68,2022-06-30
CZ071,Olomoucký kraj,57,248,632015,130935,598,61.07449981408669,7,True,0,70.26387138656585,7,True,2,41.47157190635451,30,True,2,1.5897435897435896,20,68,2022-06-30
CZ072,Zlínský kraj,62,269,582555,121339,497,68.14807185587627,7,True,0,70.87581074510256,7,True,2,54.12474849094567,30,True,2,1.713375796178344,25,73,2022-06-30
CZ080,Moravskoslezský kraj,100,465,1200539,240829,998,64.63763359624302,7,True,0,71.00473780151061,7,True,2,46.59318637274549,30,True,2,1.3172804532577904,15,63,2022-06-30
