code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,32,504,1324277,251166,8174,67.6595606508306,7,True,0,19.907153038229698,2,True,2,6.165891852214338,3,True,2,1.125,10,26,2020-08-17
CZ020,Středočeský kraj,17,208,1385141,255825,4937,30.682796913815995,4,False,0,9.77230528681716,0,True,2,4.2130848693538585,3,True,2,0.832,5,16,2020-08-17
CZ031,Jihočeský kraj,3,51,644083,131832,1569,16.45750625307608,2,False,0,6.8268705625341335,0,True,2,3.2504780114722758,3,True,2,0.85,5,14,2020-08-17
CZ032,Plzeňský kraj,25,111,589899,119690,1846,30.174657017557244,4,True,0,40.10360096917036,4,True,2,6.013001083423618,3,True,2,1.3373493975903614,15,30,2020-08-17
CZ041,Karlovarský kraj,2,7,294664,60178,499,7.126761328156816,0,False,0,4.985210542058559,0,True,2,1.402805611222445,0,False,0,0.7,0,2,2020-08-17
CZ042,Ústecký kraj,5,54,820965,161527,2169,13.155250223821966,2,True,0,5.571823905600922,0,True,2,2.4896265560165975,0,False,0,0.8181818181818182,5,9,2020-08-17
CZ051,Liberecký kraj,1,28,443690,89906,1141,13.97372039036264,2,False,0,4.449091273107467,0,True,2,2.4539877300613497,0,False,0,0.6666666666666666,0,4,2020-08-17
CZ052,Královéhradecký kraj,3,60,551647,119407,2025,21.209215313416006,2,True,0,5.862302880065658,0,True,2,2.9629629629629632,0,False,0,1.3953488372093024,15,19,2020-08-17
CZ053,Pardubický kraj,8,80,522662,106085,1726,23.15071690691116,2,True,0,10.369043691379554,2,True,2,4.634994206257242,3,True,2,1.8181818181818181,25,36,2020-08-17
CZ063,Kraj Vysočina,10,76,509813,104291,1212,21.184238142220774,2,True,0,11.506266120758262,2,True,2,6.270627062706271,3,True,2,2.533333333333333,30,41,2020-08-17
CZ064,Jihomoravský kraj,11,137,1191989,238620,2393,21.89617521638203,2,False,0,7.124298047104182,0,True,2,5.725031341412453,3,True,2,1.1048387096774193,10,19,2020-08-17
CZ071,Olomoucký kraj,7,42,632015,130935,1260,12.025031051478209,2,False,0,7.637377324626724,0,True,2,3.3333333333333335,3,True,2,1.3125,15,24,2020-08-17
CZ072,Zlínský kraj,11,85,582555,121339,1570,20.598913407317763,2,True,0,11.537922679435301,2,True,2,5.414012738853503,3,True,2,1.5740740740740742,20,31,2020-08-17
CZ080,Moravskoslezský kraj,29,214,1200539,240829,7984,43.230582263466665,4,False,0,39.447076556394784,4,True,2,2.6803607214428857,0,False,0,0.963963963963964,5,15,2020-08-17
