code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,737,3194,1324277,251166,6218,537.7273787885767,16,False,0,665.6951975984011,16,True,2,51.3669990350595,30,False,0,0.884764542936288,5,69,2022-08-07
CZ020,Středočeský kraj,675,2899,1385141,255825,4602,443.4927563331098,13,False,0,532.0042998143263,16,True,2,62.994350282485875,30,False,0,0.9070713391739674,5,66,2022-08-07
CZ031,Jihočeský kraj,287,984,644083,131832,1372,327.7527896249396,13,False,0,464.98573942593606,13,True,2,71.7201166180758,30,True,2,0.9694581280788177,5,65,2022-08-07
CZ032,Plzeňský kraj,168,921,589899,119690,1325,340.22773390021,13,False,0,358.4259336619601,13,True,2,69.50943396226415,30,True,2,0.915506958250497,5,65,2022-08-07
CZ041,Karlovarský kraj,120,533,294664,60178,704,376.0215024570358,13,False,0,405.4637907540961,13,True,2,75.71022727272727,30,False,0,0.9111111111111111,5,63,2022-08-07
CZ042,Ústecký kraj,334,1472,820965,161527,2076,354.94814029830746,13,True,0,437.0786308171389,13,True,2,70.90558766859345,30,True,2,0.9852744310575636,5,65,2022-08-07
CZ051,Liberecký kraj,178,695,443690,89906,1104,289.84200680655414,13,True,0,379.2850310324116,13,True,2,62.95289855072463,30,True,2,1.112,10,70,2022-08-07
CZ052,Královéhradecký kraj,325,1080,551647,119407,1525,408.23207594711835,13,True,0,552.7314144061905,16,True,2,70.81967213114754,30,True,2,0.9037656903765691,5,68,2022-08-07
CZ053,Pardubický kraj,270,944,522662,106085,1288,353.38325724847033,13,True,0,482.6318518169392,16,True,2,73.29192546583852,30,True,2,1.005324813631523,10,73,2022-08-07
CZ063,Kraj Vysočina,224,818,509813,104291,1114,316.97897072063677,13,True,0,422.85527993786616,13,True,2,73.4290843806104,30,True,2,0.9544924154025671,5,65,2022-08-07
CZ064,Jihomoravský kraj,593,2326,1191989,238620,3426,429.86973873081047,13,False,0,521.3309865057414,16,True,2,67.89258610624636,30,False,0,0.8774047529234251,5,66,2022-08-07
CZ071,Olomoucký kraj,285,1159,632015,130935,1390,367.3963434412158,13,True,0,436.8579829686485,13,True,2,83.38129496402877,30,True,2,1.0139982502187226,10,70,2022-08-07
CZ072,Zlínský kraj,285,1168,582555,121339,1524,436.3536490116813,13,False,0,554.6444259471399,16,True,2,76.64041994750657,30,False,0,0.9182389937106918,5,66,2022-08-07
CZ080,Moravskoslezský kraj,610,2256,1200539,240829,2845,390.991046521604,13,True,0,497.86362938018266,16,True,2,79.29701230228471,30,True,2,0.9632792485055508,5,68,2022-08-07
