code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,6544,20201,10693939,2131630,28126,434.7228836820558,13,False,0,691.6303486064655,16,True,2,71.82322406314442,30,False,0,0.7752916794596254,0,61,2022-10-14
