code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,284,1193,1324277,251166,3997,153.215679197026,10,True,0,181.55323570865485,10,True,2,29.847385539154363,30,True,2,1.3009814612868047,15,69,2022-06-23
CZ020,Středočeský kraj,150,658,1385141,255825,2029,75.94894671372806,7,True,0,95.37769959933549,7,True,2,32.42976835879744,30,True,2,1.4753363228699552,20,68,2022-06-23
CZ031,Jihočeský kraj,40,174,644083,131832,506,47.35414535083211,4,True,0,67.51016445172644,7,True,2,34.387351778656125,30,True,2,1.392,15,60,2022-06-23
CZ032,Plzeňský kraj,54,259,589899,119690,635,77.97945071952995,7,True,0,88.56211880691787,7,True,2,40.78740157480315,30,True,2,1.2392344497607655,15,63,2022-06-23
CZ041,Karlovarský kraj,27,86,294664,60178,209,48.19048136182228,4,True,0,76.43989497823125,7,True,2,41.14832535885167,30,True,2,1.6226415094339623,25,70,2022-06-23
CZ042,Ústecký kraj,68,232,820965,161527,574,44.82529705894892,4,True,0,68.71916150241137,7,True,2,40.41811846689895,30,True,2,1.6223776223776223,25,70,2022-06-23
CZ051,Liberecký kraj,23,111,443690,89906,427,40.34348306249859,4,True,0,47.82773118590528,4,True,2,25.995316159250585,25,True,2,1.3703703703703705,15,52,2022-06-23
CZ052,Královéhradecký kraj,50,176,551647,119407,637,53.294951300378685,7,True,0,65.32280352073161,7,True,2,27.629513343799054,30,True,2,1.408,20,68,2022-06-23
CZ053,Pardubický kraj,42,152,522662,106085,559,47.64073148612296,4,True,0,72.58330583965687,7,True,2,27.191413237924866,30,True,2,1.6170212765957446,25,70,2022-06-23
CZ063,Kraj Vysočina,19,96,509813,104291,351,33.54171039184956,4,True,0,43.148497952843485,4,True,2,27.350427350427353,30,True,2,1.1294117647058823,10,52,2022-06-23
CZ064,Jihomoravský kraj,96,413,1191989,238620,1094,53.0206235124653,7,True,0,60.76607157824155,7,True,2,37.751371115173676,30,True,2,1.8034934497816595,25,73,2022-06-23
CZ071,Olomoucký kraj,35,138,632015,130935,483,42.24583277295634,4,True,0,46.588001680223016,4,True,2,28.57142857142857,30,True,2,1.0147058823529411,10,52,2022-06-23
CZ072,Zlínský kraj,24,128,582555,121339,352,36.906386521444325,4,True,0,42.03100404651431,4,True,2,36.36363636363637,30,True,2,1.2673267326732673,15,57,2022-06-23
CZ080,Moravskoslezský kraj,71,311,1200539,240829,798,40.9815924347314,4,True,0,49.82788617649867,4,True,2,38.97243107769424,30,True,2,1.6197916666666667,25,67,2022-06-23
