code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,107,1355,10693939,2131630,143843,33.16832085913339,4,False,0,14.683598936025483,2,True,2,0.9419992630854473,0,False,0,0.6768231768231768,0,8,2021-06-14
