code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,149,637,1324277,251166,4649,115.30820213595796,7,False,0,150.0999339082519,10,True,2,13.701871370187138,11,False,0,0.7903225806451613,0,30,2022-05-22
CZ020,Středočeský kraj,76,373,1385141,255825,2489,68.51288063814442,7,False,0,73.87862796833774,7,True,2,14.985938127762152,11,False,0,0.8038793103448276,5,32,2022-05-22
CZ031,Jihočeský kraj,18,109,644083,131832,737,49.52777825218179,4,False,0,50.06371745858365,7,True,2,14.789687924016281,11,False,0,0.6488095238095238,0,24,2022-05-22
CZ032,Plzeňský kraj,30,107,589899,119690,898,53.22945114333131,7,False,0,76.02974350405213,7,True,2,11.915367483296215,11,False,0,0.6294117647058823,0,27,2022-05-22
CZ041,Karlovarský kraj,14,50,294664,60178,267,49.547959710042626,4,False,0,61.484263352055564,7,True,2,18.726591760299627,15,False,0,0.9090909090909091,5,33,2022-05-22
CZ042,Ústecký kraj,54,166,820965,161527,890,49.57580408421796,4,False,0,78.62462622347967,7,True,2,18.651685393258425,15,False,0,0.8924731182795699,5,33,2022-05-22
CZ051,Liberecký kraj,21,75,443690,89906,586,48.45725619238657,4,False,0,61.17500500522769,7,True,2,12.798634812286688,11,False,0,0.75,0,24,2022-05-22
CZ052,Královéhradecký kraj,40,136,551647,119407,819,65.07784869672092,7,False,0,78.72235296088168,7,True,2,16.605616605616603,15,False,0,0.8047337278106509,5,36,2022-05-22
CZ053,Pardubický kraj,53,129,522662,106085,726,59.50308229792868,7,False,0,98.03459490031578,7,True,2,17.768595041322314,15,False,0,0.7724550898203593,0,31,2022-05-22
CZ063,Kraj Vysočina,34,94,509813,104291,571,55.51054994674517,7,False,0,80.54386284530784,7,True,2,16.46234676007005,15,False,0,0.7286821705426356,0,31,2022-05-22
CZ064,Jihomoravský kraj,65,316,1191989,238620,1727,64.43012477464138,7,False,0,76.27189673958596,7,True,2,18.29762594093804,15,False,0,0.8337730870712401,5,36,2022-05-22
CZ071,Olomoucký kraj,35,106,632015,130935,872,46.51788327808676,4,False,0,64.15396952686447,7,True,2,12.155963302752294,11,False,0,0.6928104575163399,0,24,2022-05-22
CZ072,Zlínský kraj,35,128,582555,121339,617,56.647011870123855,7,False,0,70.05167341085719,7,True,2,20.74554294975689,20,False,0,0.7852760736196319,0,36,2022-05-22
CZ080,Moravskoslezský kraj,60,245,1200539,240829,1281,49.5610721517585,4,False,0,65.19148441425244,7,True,2,19.12568306010929,20,False,0,0.805921052631579,5,38,2022-05-22
