code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,505,2202,1324277,251166,16559,356.64743856459035,13,False,0,428.8000764434676,13,True,2,13.297904462829882,11,False,0,0.8900565885206144,5,44,2020-11-27
CZ020,Středočeský kraj,811,3582,1385141,255825,16367,536.0465107884324,16,False,0,639.499657969315,16,True,2,21.885501313618867,20,False,0,0.9448694275916645,5,59,2020-11-27
CZ031,Jihočeský kraj,359,1735,644083,131832,6438,589.0545162657608,16,False,0,584.0767036834759,16,True,2,26.949363156259707,30,False,0,0.9363194819212088,5,69,2020-11-27
CZ032,Plzeňský kraj,269,1430,589899,119690,5948,554.1626617437901,16,False,0,567.298855376389,16,True,2,24.041694687289844,25,False,0,0.8693009118541033,5,64,2020-11-27
CZ041,Karlovarský kraj,190,692,294664,60178,2532,453.39776830559555,13,False,0,589.9165808102629,16,True,2,27.33017377567141,30,True,2,0.9288590604026845,5,68,2020-11-27
CZ042,Ústecký kraj,431,2103,820965,161527,8460,588.4538317711473,16,False,0,642.6170237793062,16,True,2,24.858156028368793,25,False,0,0.7882308845577212,0,59,2020-11-27
CZ051,Liberecký kraj,226,1241,443690,89906,5287,681.7823254975322,16,False,0,589.5045936867396,16,True,2,23.47266881028939,25,False,0,0.7785445420326224,0,59,2020-11-27
CZ052,Královéhradecký kraj,421,1776,551647,119407,6204,652.4099650682411,16,False,0,756.2370715284699,16,True,2,28.62669245647969,30,True,2,1.0218642117376295,10,76,2020-11-27
CZ053,Pardubický kraj,410,1805,522662,106085,6736,780.4278864734762,16,False,0,780.5061978602064,16,True,2,26.796318289786225,30,False,0,0.8230734154126766,5,69,2020-11-27
CZ063,Kraj Vysočina,398,2000,509813,104291,6313,893.464858683478,16,False,0,907.0773125197765,16,True,2,31.68065895770632,30,False,0,0.7945967421533572,0,64,2020-11-27
CZ064,Jihomoravský kraj,600,2862,1191989,238620,11801,513.5114501895571,16,False,0,539.3512698013578,16,True,2,24.25218201847301,25,False,0,0.89214463840399,5,64,2020-11-27
CZ071,Olomoucký kraj,288,1556,632015,130935,6101,560.7461848215628,16,False,0,550.6549051055867,16,True,2,25.50401573512539,25,False,0,0.7967229902713774,0,59,2020-11-27
CZ072,Zlínský kraj,446,2015,582555,121339,6889,737.6127575937036,16,False,0,696.3960474373449,16,True,2,29.24952823341559,30,False,0,0.8975501113585747,5,69,2020-11-27
CZ080,Moravskoslezský kraj,692,3457,1200539,240829,16966,629.217376528376,16,False,0,589.6299864219011,16,True,2,20.37604621006719,20,False,0,0.9394021739130435,5,59,2020-11-27
