code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,478,4255,1324277,251166,21079,552.7544463884822,16,True,0,294.2277219050349,13,True,2,20.185967076237013,20,True,2,1.3918874713771672,15,68,2020-10-08
