code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,1611,9267,1324277,251166,26544,1361.6486580979658,20,True,0,1225.8824840941847,20,True,2,34.9118444846293,30,True,2,1.0596912521440824,10,84,2022-03-22
CZ020,Středočeský kraj,1206,9028,1385141,255825,22118,1255.756634162154,20,True,0,895.9249486953972,16,True,2,40.817433764354824,30,True,2,1.0690349319123742,10,80,2022-03-22
CZ031,Jihočeský kraj,642,4143,644083,131832,8585,1325.4502913444385,20,True,0,939.8325141088659,16,True,2,48.25859056493885,30,False,0,0.9500114652602614,5,73,2022-03-22
CZ032,Plzeňský kraj,591,4044,589899,119690,9822,1459.5718928155497,20,False,0,1004.2610076029744,20,True,2,41.172877214416616,30,False,0,0.9108108108108108,5,77,2022-03-22
CZ041,Karlovarský kraj,152,1158,294664,60178,2789,810.0752043004915,16,False,0,506.8297384426202,16,True,2,41.52025815704554,30,True,2,0.9747474747474747,5,71,2022-03-22
CZ042,Ústecký kraj,726,4833,820965,161527,11061,1192.6208790874155,20,False,0,918.1127613340185,16,True,2,43.69406021155411,30,True,2,1.0140579101972305,10,80,2022-03-22
CZ051,Liberecký kraj,398,2276,443690,89906,5765,1009.0378417363474,20,True,0,803.0609747958979,16,True,2,39.479618386817,30,False,0,1.0383211678832116,10,78,2022-03-22
CZ052,Královéhradecký kraj,592,3249,551647,119407,7180,1237.748052649611,20,False,0,958.0677849707304,16,True,2,45.250696378830085,30,False,0,0.9328165374677002,5,73,2022-03-22
CZ053,Pardubický kraj,410,2795,522662,106085,6612,1049.0527338892057,20,True,0,786.1620398736862,16,True,2,42.27162734422262,30,True,2,1.0290868924889542,10,80,2022-03-22
CZ063,Kraj Vysočina,476,3268,509813,104291,6788,1340.6876639081388,20,False,0,882.1470692581336,16,True,2,48.143783146729525,30,False,0,0.947521020585677,5,73,2022-03-22
CZ064,Jihomoravský kraj,1110,7162,1191989,238620,16906,1259.9948489457536,20,False,0,961.3611600033526,20,True,2,42.363657872944515,30,False,0,0.9308552118533923,5,77,2022-03-22
CZ071,Olomoucký kraj,454,3352,632015,130935,7748,1025.1338971385173,20,True,0,669.7979913697636,16,True,2,43.26277749096541,30,True,2,1.024136877482432,10,80,2022-03-22
CZ072,Zlínský kraj,510,3328,582555,121339,7363,1170.018281535649,20,False,0,838.1476689275501,16,True,2,45.19896781203314,30,False,0,0.9544020648121595,5,73,2022-03-22
CZ080,Moravskoslezský kraj,948,5600,1200539,240829,12061,950.2398506004387,16,False,0,761.9514261156256,16,True,2,46.43064422518862,30,True,2,0.9913258983890955,5,71,2022-03-22
