code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,21,363,1324277,251166,7826,55.27544463884822,7,True,0,15.12943630905457,2,True,2,4.63838487094301,3,False,0,0.9143576826196473,5,19,2020-08-01
CZ020,Středočeský kraj,6,225,1385141,255825,4641,27.7228094468361,4,True,0,6.645167595035669,0,True,2,4.848093083387202,3,True,2,1.2857142857142858,15,26,2020-08-01
CZ031,Jihočeský kraj,3,98,644083,131832,1357,20.96003154872897,2,True,0,4.551247041689423,0,True,2,7.221812822402359,7,True,2,2.0,30,43,2020-08-01
CZ032,Plzeňský kraj,3,33,589899,119690,958,8.645547797165277,0,True,0,2.5064750605731474,0,True,2,3.4446764091858038,3,True,2,1.32,15,22,2020-08-01
CZ041,Karlovarský kraj,1,13,294664,60178,464,5.76928297993647,0,True,0,1.661736847352853,0,True,2,2.8017241379310347,0,True,2,3.25,30,34,2020-08-01
CZ042,Ústecký kraj,4,43,820965,161527,1462,10.110053412752066,2,True,0,4.952732360534152,0,True,2,2.941176470588235,0,False,0,0.9148936170212766,5,9,2020-08-01
CZ051,Liberecký kraj,1,55,443690,89906,1241,19.38290247695463,2,True,0,4.449091273107467,0,True,2,4.43190975020145,3,True,2,2.1153846153846154,30,39,2020-08-01
CZ052,Královéhradecký kraj,3,40,551647,119407,1551,11.239071362664893,2,True,0,5.024831040056278,0,True,2,2.5789813023855577,0,False,0,1.4285714285714286,20,24,2020-08-01
CZ053,Pardubický kraj,2,56,522662,106085,1483,17.793526217708575,2,True,0,5.655842013479757,0,True,2,3.7761294672960215,3,False,0,1.1666666666666667,10,17,2020-08-01
CZ063,Kraj Vysočina,3,55,509813,104291,1088,33.54171039184956,4,True,0,46.983919993096244,4,True,2,5.05514705882353,3,False,0,0.4824561403508772,0,13,2020-08-01
CZ064,Jihomoravský kraj,17,146,1191989,238620,2707,20.050520600441782,2,True,0,13.829519738496355,2,True,2,5.393424455116365,3,True,2,1.5051546391752577,20,31,2020-08-01
CZ071,Olomoucký kraj,2,56,632015,130935,1133,13.449047886521681,2,True,0,3.054950929850689,0,True,2,4.942630185348632,3,True,2,1.696969696969697,25,34,2020-08-01
CZ072,Zlínský kraj,12,47,582555,121339,1723,14.419239385122436,2,True,0,12.36206001368068,2,True,2,2.727800348229832,0,False,0,1.3055555555555556,15,21,2020-08-01
CZ080,Moravskoslezský kraj,55,219,1200539,240829,8023,44.72990881595683,4,False,0,46.92125948286959,4,True,2,2.729652249781877,0,False,0,0.773851590106007,0,10,2020-08-01
