code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,1160,2901,10693939,2131630,8705,52.45962222152193,7,False,0,112.44915862508972,7,True,2,33.325674899483055,30,False,0,0.8433139534883721,5,51,2023-01-07
