code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,1624,8983,1324277,251166,27645,1357.0423710447285,20,True,0,1270.4745068998193,20,True,2,32.494121902694886,30,False,0,0.9955668846281724,5,77,2022-03-26
CZ020,Středočeský kraj,1138,8250,1385141,255825,21374,1233.809410016742,20,False,0,928.3690022476303,16,True,2,38.598296996350705,30,False,0,0.9382463323097919,5,73,2022-03-26
CZ031,Jihočeský kraj,673,3842,644083,131832,8263,1260.8623422757626,20,False,0,968.6570787062321,20,True,2,46.49642986808665,30,False,0,0.9386757879306132,5,77,2022-03-26
CZ032,Plzeňský kraj,598,3587,589899,119690,9010,1347.3492919974437,20,False,0,995.9060907343971,20,True,2,39.81132075471698,30,False,0,0.8674727932285369,5,77,2022-03-26
CZ041,Karlovarský kraj,167,1129,294664,60178,2751,793.1067249477371,16,False,0,536.7410016949716,16,True,2,41.039621955652485,30,False,0,0.9455611390284757,5,69,2022-03-26
CZ042,Ústecký kraj,717,4399,820965,161527,10649,1144.506769472511,20,False,0,923.0654936945526,16,True,2,41.30904310263874,30,False,0,0.8775184520247357,5,73,2022-03-26
CZ051,Liberecký kraj,374,2039,443690,89906,5419,991.2326173679821,20,False,0,828.643249616266,16,True,2,37.62686842590884,30,False,0,0.8581649831649831,5,73,2022-03-26
CZ052,Královéhradecký kraj,565,2931,551647,119407,6698,1165.2379148259665,20,False,0,970.6298625708711,20,True,2,43.75933114362496,30,False,0,0.8770197486535009,5,77,2022-03-26
CZ053,Pardubický kraj,435,2808,522662,106085,6634,1072.0121225572168,20,True,0,815.3838902766649,16,True,2,42.327404280976786,30,True,2,0.9971590909090909,5,75,2022-03-26
CZ063,Kraj Vysočina,501,2994,509813,104291,6247,1250.0662007441945,20,False,0,924.3367117009137,16,True,2,47.92700496238194,30,False,0,0.8945324170899313,5,73,2022-03-26
CZ064,Jihomoravský kraj,1120,6901,1191989,238620,16430,1216.118605121356,20,False,0,950.8842511105524,16,True,2,42.00243457090688,30,False,0,0.9421160409556314,5,73,2022-03-26
CZ071,Olomoucký kraj,466,3126,632015,130935,7365,1014.6911070148652,20,False,0,682.0177950891664,16,True,2,42.443991853360494,30,False,0,0.9370503597122302,5,73,2022-03-26
CZ072,Zlínský kraj,498,2996,582555,121339,6538,1096.7204813279434,20,False,0,839.7959435960408,16,True,2,45.82441113490364,30,False,0,0.9045893719806763,5,73,2022-03-26
CZ080,Moravskoslezský kraj,944,5343,1200539,240829,12206,916.421707249827,16,False,0,789.7719958975041,16,True,2,43.77355398984106,30,False,0,0.9568409742120344,5,69,2022-03-26
