id,den,datum,orp_kod,orp_nazev,incidence_7,incidence_65_7,incidence_75_7,prevalence,prevalence_65,prevalence_75,aktualni_pocet_hospitalizovanych_osob,nove_hosp_7,testy_7,code,name,population,population_65,code_region,name_region,code_cz,name_cz,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score
52bc89a5-694d-40f0-8ab9-034a9edd71b8,monday,2022-12-19,1000,nezařazení,750,265,154,4972,3951,2991,126,12,2576,1000,Praha,1324277,251166,CZ010,Praha,CZ,ČR,129.8066794182788,10,False,0,242.8672670664023,13,True,2,29.11490683229814,30,False,0,0.8398656215005599,5,60
af7786a3-6be2-4d36-ada4-9a3a808fcbe7,monday,2022-12-19,2101,Benešov,30,6,1,291,233,169,8,0,114,2101,Benešov,61022,12125,CZ020,Středočeský kraj,CZ,ČR,106.51896037494673,7,False,0,115.4639175257732,7,True,2,26.31578947368421,30,False,0,1.0,10,56
1217b557-70f7-476c-a30f-8153a1d81cdc,monday,2022-12-19,2102,Beroun,47,12,4,218,157,109,4,3,95,2102,Beroun,64927,11392,CZ020,Středočeský kraj,CZ,ČR,117.05453817364116,7,True,0,184.33988764044943,10,True,2,49.473684210526315,30,True,2,1.146341463414634,10,61
f1d553c1-c8b8-4f35-bb2e-c152671190f7,monday,2022-12-19,2103,Brandýs nad Labem-Stará Boleslav,60,15,8,313,222,149,5,0,140,2103,Brandýs nad Labem-Stará Boleslav,113282,16416,CZ020,Středočeský kraj,CZ,ČR,120.93713034727494,10,False,0,170.5653021442495,10,True,2,42.857142857142854,30,True,2,0.8450704225352113,5,59
10f81cc4-2920-49e8-85bc-f4481f4833ed,monday,2022-12-19,2104,Čáslav,22,8,5,118,98,73,1,0,25,2104,Čáslav,25663,5212,CZ020,Středočeský kraj,CZ,ČR,140.27978022834432,10,True,0,191.8649270913277,10,True,2,88.0,30,True,2,1.2941176470588236,15,69
13f72c4b-9c0a-406f-8f13-6d2bf1f24a84,monday,2022-12-19,2105,Černošice,74,27,15,397,308,210,8,0,258,2105,Černošice,149338,23399,CZ020,Středočeský kraj,CZ,ČR,113.16610641631735,7,False,0,235.05278003333476,10,True,2,28.68217054263566,30,False,0,0.8222222222222222,5,54
58a10ab8-94fa-4608-a92a-2c4ecfe47d64,monday,2022-12-19,2106,Český Brod,10,4,1,92,75,49,1,0,13,2106,Český Brod,21537,3709,CZ020,Středočeský kraj,CZ,ČR,88.22027208989182,7,True,0,161.76867080075493,10,True,2,76.92307692307693,30,True,2,0.7692307692307693,0,51
0e0b8281-d591-4dce-8f22-cd4fd5b98477,monday,2022-12-19,2107,Dobříš,18,7,3,69,49,35,2,0,14,2107,Dobříš,23079,4340,CZ020,Středočeský kraj,CZ,ČR,138.6541877897656,10,True,0,322.5806451612903,13,True,2,128.57142857142858,30,True,2,1.125,10,67
8ae97064-9709-457f-9c7a-249dcecee45e,monday,2022-12-19,2108,Hořovice,20,5,2,112,82,53,2,0,59,2108,Hořovice,30131,6103,CZ020,Středočeský kraj,CZ,ČR,142.71016561016893,10,False,0,245.78076355890548,13,True,2,33.89830508474576,30,True,2,0.8333333333333334,5,62
befbd869-ade8-42ed-b192-6ebe5ccfd81d,monday,2022-12-19,2109,Kladno,52,20,13,485,386,277,4,0,124,2109,Kladno,125957,24239,CZ020,Středočeský kraj,CZ,ČR,92.88884301785531,7,False,0,193.90238871240564,10,True,2,41.935483870967744,30,False,0,0.9122807017543859,5,54
08d5c4a5-a968-4395-8006-911366362c53,monday,2022-12-19,2110,Kolín,29,17,12,393,342,243,10,2,38,2110,Kolín,83500,16849,CZ020,Středočeský kraj,CZ,ČR,89.82035928143712,7,False,0,237.4028132233367,10,True,2,76.31578947368422,30,False,0,0.7837837837837838,0,49
a2f7c282-d7cd-491a-b7bc-fdb3fcc806de,monday,2022-12-19,2111,Kralupy nad Vltavou,21,4,3,167,125,84,2,0,33,2111,Kralupy nad Vltavou,32515,5889,CZ020,Středočeský kraj,CZ,ČR,126.0956481623866,10,False,0,203.76974019358124,10,True,2,63.63636363636363,30,True,2,1.0,10,64
15c42cee-c44a-4b63-96f2-3d562fbfc41c,monday,2022-12-19,2112,Kutná Hora,10,5,1,209,178,122,1,0,33,2112,Kutná Hora,50165,10703,CZ020,Středočeský kraj,CZ,ČR,65.78291637595933,7,False,0,130.80444735120994,10,True,2,30.303030303030305,30,False,0,0.5,0,49
9cf96a10-151b-48c3-a3c7-722b3310d082,monday,2022-12-19,2113,Lysá nad Labem,12,0,0,100,65,41,2,0,25,2113,Lysá nad Labem,26907,3448,CZ020,Středočeský kraj,CZ,ČR,115.21165495967593,7,False,0,0.0,0,False,0,48.0,30,False,0,0.7058823529411765,0,37
c1edc8f4-66be-4f73-abb9-8ca1fe31699e,monday,2022-12-19,2114,Mělník,32,10,6,241,182,121,1,0,53,2114,Mělník,44600,8655,CZ020,Středočeský kraj,CZ,ČR,170.40358744394618,10,False,0,231.0803004043905,10,True,2,60.37735849056604,30,False,0,0.8648648648648649,5,57
7de779ae-138e-488c-9b10-e545122259e9,monday,2022-12-19,2115,Mladá Boleslav,36,10,6,523,427,289,4,0,89,2115,Mladá Boleslav,112464,20603,CZ020,Středočeský kraj,CZ,ČR,70.24470052639066,7,False,0,131.04887637722663,10,True,2,40.44943820224719,30,False,0,1.0588235294117647,10,59
8ddae5d5-dad2-4651-bdfb-466b7f213c07,monday,2022-12-19,2116,Mnichovo Hradiště,7,0,0,92,77,52,1,0,10,2116,Mnichovo Hradiště,17901,3388,CZ020,Středočeský kraj,CZ,ČR,100.5530417295123,7,False,0,29.515938606847698,4,True,2,70.0,30,False,0,1.0,10,53
33648014-cea4-476d-86a1-34bb06726848,monday,2022-12-19,2117,Neratovice,18,7,2,130,91,60,0,1,28,2117,Neratovice,32187,5907,CZ020,Středočeský kraj,CZ,ČR,130.48746388293412,10,False,0,253.93600812595227,13,True,2,64.28571428571429,30,True,2,1.0,10,67
28a74264-a000-4b41-a153-5d983fc5ccef,monday,2022-12-19,2118,Nymburk,15,1,0,159,125,82,2,0,26,2118,Nymburk,40183,8167,CZ020,Středočeský kraj,CZ,ČR,104.52181270686609,7,False,0,122.44398187829069,10,True,2,57.692307692307686,30,False,0,0.6521739130434783,0,49
831084a3-a44c-4847-85b6-20e939196f1d,monday,2022-12-19,2119,Poděbrady,15,2,1,145,117,82,4,0,24,2119,Poděbrady,31382,6883,CZ020,Středočeský kraj,CZ,ČR,82.8500414250207,7,False,0,87.17129158797036,7,True,2,62.5,30,False,0,0.9375,5,51
f6df030a-6c11-4453-9c14-243b4e76fd9b,monday,2022-12-19,2120,Příbram,53,22,16,246,194,135,3,0,41,2120,Příbram,69951,14592,CZ020,Středočeský kraj,CZ,ČR,128.66149161555947,10,True,0,246.71052631578945,13,True,2,129.26829268292684,30,True,2,1.4722222222222223,20,77
a70dc088-ac02-4bff-a427-ed63b1b652e2,monday,2022-12-19,2121,Rakovník,22,13,10,260,225,151,4,0,33,2121,Rakovník,55562,11623,CZ020,Středočeský kraj,CZ,ČR,71.99164896871963,7,False,0,154.86535317904156,10,True,2,66.66666666666666,30,True,2,0.9166666666666666,5,56
5a41e982-89ea-4f50-b397-07b511d798b4,monday,2022-12-19,2122,Říčany,27,5,2,195,153,107,3,0,123,2122,Říčany,71896,11376,CZ020,Středočeský kraj,CZ,ČR,93.19016356960053,7,False,0,105.48523206751054,7,True,2,21.951219512195124,20,False,0,0.9642857142857143,5,41
cf0d18e7-166b-4f29-91fd-6f45c07c38ca,monday,2022-12-19,2123,Sedlčany,6,2,2,56,46,34,1,0,21,2123,Sedlčany,22074,4717,CZ020,Středočeský kraj,CZ,ČR,58.89281507656065,7,True,0,84.7996608013568,7,True,2,28.57142857142857,30,False,0,0.6666666666666666,0,46
12929da4-d9bc-4fe7-945c-a7b208086f8a,monday,2022-12-19,2124,Slaný,5,1,1,173,141,105,0,1,16,2124,Slaný,40526,7771,CZ020,Středočeský kraj,CZ,ČR,88.83186102748853,7,False,0,141.55192381932827,10,True,2,31.25,30,False,0,0.2777777777777778,0,49
b2536e7c-b69b-4543-bb84-979bec376b96,monday,2022-12-19,2125,Vlašim,7,3,1,141,128,97,4,0,29,2125,Vlašim,25947,5665,CZ020,Středočeský kraj,CZ,ČR,84.78822214514203,7,True,0,158.8702559576346,10,True,2,24.137931034482758,25,False,0,0.4666666666666667,0,44
d8966e2b-398f-442a-aa38-fe6475dc9be5,monday,2022-12-19,2126,Votice,8,7,6,80,62,49,1,0,16,2126,Votice,12445,2654,CZ020,Středočeský kraj,CZ,ČR,152.67175572519085,10,True,0,414.4687264506406,13,True,2,50.0,30,False,0,0.6153846153846154,0,55
c7b5a6c5-f162-4514-8a0b-42c122785d5a,monday,2022-12-19,3101,Blatná,6,0,0,71,60,51,0,0,14,3101,Blatná,13668,3093,CZ031,Jihočeský kraj,CZ,ČR,87.7963125548727,7,False,0,64.66214031684449,7,True,2,42.857142857142854,30,False,0,1.2,15,61
b31733ba-46ee-4277-b0b4-a132b386f5d9,monday,2022-12-19,3102,České Budějovice,90,39,19,754,604,441,15,1,111,3102,České Budějovice,162553,31763,CZ031,Jihočeský kraj,CZ,ČR,103.96609105953135,7,True,0,217.23388848660392,10,True,2,81.08108108108108,30,True,2,1.0,10,61
ef8d9d24-87dd-4b5e-ab8f-8b5368f7bb5f,monday,2022-12-19,3103,Český Krumlov,18,3,2,189,146,88,0,0,18,3103,Český Krumlov,41687,7954,CZ031,Jihočeský kraj,CZ,ČR,100.75083359320652,7,True,0,138.29519738496353,10,True,2,100.0,30,True,2,0.8181818181818182,5,56
33eb88f1-1f14-4d80-be11-deb92f7b27e5,monday,2022-12-19,3104,Dačice,15,8,4,101,82,55,2,1,19,3104,Dačice,18783,3961,CZ031,Jihočeský kraj,CZ,ČR,127.77511579619869,10,True,0,252.46149962130775,13,True,2,78.94736842105263,30,True,2,1.1538461538461537,10,67
61b20544-595d-4c4d-9c8f-a60fb8cc1751,monday,2022-12-19,3105,Jindřichův Hradec,41,15,9,272,210,143,1,0,34,3105,Jindřichův Hradec,47113,10139,CZ031,Jihočeský kraj,CZ,ČR,131.59849723006388,10,True,0,147.9435841798994,10,True,2,120.58823529411764,30,True,2,1.0512820512820513,10,64
0f4a0dd1-5f54-4a47-a8d5-5912fe2faeb3,monday,2022-12-19,3106,Kaplice,7,2,1,94,74,45,0,0,1,3106,Kaplice,19869,3447,CZ031,Jihočeský kraj,CZ,ČR,85.56042075595148,7,False,0,87.03220191470844,7,True,2,700.0,30,True,2,0.7777777777777778,0,48
b21cc9d0-2b59-4943-a32a-1adf4a40a4da,monday,2022-12-19,3107,Milevsko,5,2,1,94,77,58,0,0,20,3107,Milevsko,18235,4397,CZ031,Jihočeský kraj,CZ,ČR,87.74335069920483,7,False,0,204.68501250852853,10,True,2,25.0,25,False,0,0.625,0,44
d3ffebae-2f1b-4d6f-9f84-f72a7b53b982,monday,2022-12-19,3108,Písek,26,10,6,232,197,149,2,1,33,3108,Písek,53352,11354,CZ031,Jihočeský kraj,CZ,ČR,89.9685110211426,7,False,0,176.14937466971992,10,True,2,78.78787878787878,30,True,2,1.1304347826086956,10,61
825ef1c6-5a2d-457a-8310-2c231c74dee8,monday,2022-12-19,3109,Prachatice,7,2,1,159,133,92,4,0,9,3109,Prachatice,33458,6497,CZ031,Jihočeský kraj,CZ,ČR,47.8211489031024,4,False,0,92.35031553024473,7,True,2,77.77777777777779,30,True,2,0.6363636363636364,0,45
2858d2bb-3fc3-4e61-ae7f-efa525b7571f,monday,2022-12-19,3110,Soběslav,10,4,3,143,123,92,7,0,16,3110,Soběslav,21947,4860,CZ031,Jihočeský kraj,CZ,ČR,141.2493734906821,10,False,0,308.641975308642,13,True,2,62.5,30,False,0,0.45454545454545453,0,55
d8a46f76-aacd-4bb8-90b6-160d07d69860,monday,2022-12-19,3111,Strakonice,21,13,11,287,241,184,9,4,54,3111,Strakonice,45223,9454,CZ031,Jihočeský kraj,CZ,ČR,123.83079406496694,10,False,0,306.7484662576687,13,True,2,38.88888888888889,30,False,0,0.7,0,55
ca84ca30-5761-401b-a333-b4c8d1628156,monday,2022-12-19,3112,Tábor,56,22,13,469,386,274,21,2,124,3112,Tábor,80648,17257,CZ031,Jihočeský kraj,CZ,ČR,120.27576629302648,10,True,0,249.1742481311931,13,True,2,45.16129032258064,30,True,2,1.1914893617021276,10,67
7c0ed2af-5e11-4030-9bee-159076eed8fe,monday,2022-12-19,3113,Trhové Sviny,7,3,2,103,88,53,1,0,16,3113,Trhové Sviny,19267,3657,CZ031,Jihočeský kraj,CZ,ČR,62.28265946955935,7,False,0,136.7240907847963,10,True,2,43.75,30,True,2,1.4,20,71
3fe1b66d-fdd2-4caa-9b39-5287dc257362,monday,2022-12-19,3114,Třeboň,15,4,1,146,120,81,1,0,15,3114,Třeboň,24796,5563,CZ031,Jihočeský kraj,CZ,ČR,100.82271334086143,7,False,0,143.80729822038467,10,True,2,100.0,30,True,2,1.875,25,76
0d51df0d-8f9a-4685-bf64-b7de1a861e49,monday,2022-12-19,3115,Týn nad Vltavou,5,1,1,49,37,24,1,0,9,3115,Týn nad Vltavou,14083,2594,CZ031,Jihočeský kraj,CZ,ČR,63.90683803166939,7,False,0,38.55050115651503,4,True,2,55.55555555555556,30,True,2,0.8333333333333334,5,50
6fa71bef-3d32-4ae5-ada0-0b5465ecea8a,monday,2022-12-19,3116,Vimperk,3,1,0,94,79,59,0,0,11,3116,Vimperk,17520,3591,CZ031,Jihočeský kraj,CZ,ČR,39.95433789954338,4,False,0,27.847396268448897,4,True,2,27.27272727272727,30,False,0,1.0,10,50
3ddd95bc-e39a-44f5-86ff-65d759d46d46,monday,2022-12-19,3117,Vodňany,5,2,0,51,42,28,0,0,8,3117,Vodňany,11881,2251,CZ031,Jihočeský kraj,CZ,ČR,67.33439946132481,7,False,0,88.8494002665482,7,True,2,62.5,30,True,2,0.8333333333333334,5,53
1c9d3370-b094-437f-9524-1d6ddd42cd7d,monday,2022-12-19,3201,Blovice,1,1,1,80,74,55,1,0,8,3201,Blovice,12185,2566,CZ032,Plzeňský kraj,CZ,ČR,82.06811653672548,7,False,0,155.8846453624318,10,True,2,12.5,11,False,0,0.14285714285714285,0,30
4012bfb4-a207-44b6-855a-51e32a30fbfb,monday,2022-12-19,3202,Domažlice,9,2,1,187,153,105,1,0,18,3202,Domažlice,40679,8358,CZ032,Plzeňský kraj,CZ,ČR,68.83158386391013,7,False,0,83.75209380234506,7,True,2,50.0,30,False,0,0.8181818181818182,5,51
3c4d7e5b-0b4b-4872-b548-e868d8b76784,monday,2022-12-19,3203,Horažďovice,4,2,0,72,61,45,0,0,15,3203,Horažďovice,11535,2662,CZ032,Plzeňský kraj,CZ,ČR,69.35413957520589,7,True,0,187.82870022539444,10,True,2,26.666666666666668,30,False,0,1.3333333333333333,15,64
94759c0f-dc54-46e5-a2c7-5565e7aeb37b,monday,2022-12-19,3204,Horšovský Týn,7,2,2,55,42,29,0,0,3,3204,Horšovský Týn,14825,2829,CZ032,Plzeňský kraj,CZ,ČR,80.94435075885329,7,True,0,70.69635913750442,7,True,2,233.33333333333334,30,True,2,1.1666666666666667,10,58
43eeaee4-5fde-431d-846d-91d83cda941d,monday,2022-12-19,3205,Klatovy,13,4,2,252,213,158,2,0,43,3205,Klatovy,50720,10750,CZ032,Plzeňský kraj,CZ,ČR,74.9211356466877,7,False,0,120.93023255813954,10,True,2,30.23255813953488,30,False,0,0.5416666666666666,0,49
