code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,388,1854,1324277,251166,4709,215.5138237694984,10,True,0,244.06169624869608,13,True,2,39.371416436610744,30,True,2,1.5540653813914502,20,77,2022-06-28
CZ020,Středočeský kraj,216,1034,1385141,255825,2490,112.11854966389704,7,True,0,132.121567477768,10,True,2,41.52610441767068,30,True,2,1.5714285714285714,20,71,2022-06-28
CZ031,Jihočeský kraj,69,273,644083,131832,585,62.880094646186905,7,True,0,79.6468232295649,7,True,2,46.666666666666664,30,True,2,1.5689655172413792,20,68,2022-06-28
CZ032,Plzeňský kraj,95,364,589899,119690,748,98.15239557958226,7,True,0,120.31080290751106,10,True,2,48.663101604278076,30,True,2,1.4054054054054055,20,71,2022-06-28
CZ041,Karlovarský kraj,29,135,294664,60178,239,66.85580864985204,7,True,0,84.74857921499552,7,True,2,56.48535564853556,30,True,2,1.569767441860465,20,68,2022-06-28
CZ042,Ústecký kraj,101,380,820965,161527,757,65.28901962933864,7,True,0,90.38736557974828,7,True,2,50.19815059445178,30,True,2,1.6379310344827587,25,73,2022-06-28
CZ051,Liberecký kraj,38,143,443690,89906,461,54.767968626743894,7,True,0,68.96091473316575,7,True,2,31.019522776572668,30,True,2,1.2882882882882882,15,63,2022-06-28
CZ052,Královéhradecký kraj,85,253,551647,119407,665,73.0539638573218,7,True,0,105.52145184118183,7,True,2,38.045112781954884,30,True,2,1.4375,20,68,2022-06-28
CZ053,Pardubický kraj,61,243,522662,106085,582,70.21746367633384,7,True,0,97.09195456473583,7,True,2,41.75257731958763,30,True,2,1.5986842105263157,20,68,2022-06-28
CZ063,Kraj Vysočina,26,149,509813,104291,368,45.1145812288035,4,True,0,44.10735346290667,4,True,2,40.48913043478261,30,True,2,1.5520833333333333,20,62,2022-06-28
CZ064,Jihomoravský kraj,115,601,1191989,238620,1315,76.51077316988663,7,True,0,76.27189673958596,7,True,2,45.70342205323194,30,True,2,1.4552058111380146,20,68,2022-06-28
CZ071,Olomoucký kraj,54,213,632015,130935,567,51.58105424713022,7,True,0,59.57154313208844,7,True,2,37.56613756613756,30,True,2,1.5434782608695652,20,68,2022-06-28
CZ072,Zlínský kraj,52,239,582555,121339,446,57.848615152217384,7,True,0,59.337888065667265,7,True,2,53.58744394618834,30,True,2,1.8671875,25,73,2022-06-28
CZ080,Moravskoslezský kraj,86,428,1200539,240829,893,55.47508244213641,7,True,0,63.115322490231655,7,True,2,47.92833146696528,30,True,2,1.3762057877813505,15,63,2022-06-28
