code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,9,235,1324277,251166,34592,34.58490935053618,4,True,0,11.546148762173225,2,True,2,0.6793478260869565,0,True,2,1.0085836909871244,10,20,2021-06-27
CZ020,Středočeský kraj,4,118,1385141,255825,26055,19.05943149469982,2,False,0,7.036059806508355,0,True,2,0.4528881212819037,0,False,0,0.9833333333333333,5,9,2021-06-27
CZ031,Jihočeský kraj,3,23,644083,131832,5696,17.078544224890273,2,False,0,8.343952909763942,0,True,2,0.4037921348314607,0,False,0,0.40350877192982454,0,4,2021-06-27
CZ032,Plzeňský kraj,0,19,589899,119690,5446,12.883561423226688,2,False,0,0.8354916868577158,0,True,2,0.34887991186191697,0,False,0,0.5588235294117647,0,4,2021-06-27
CZ041,Karlovarský kraj,0,4,294664,60178,1887,3.3936958705508644,0,False,0,0.0,0,False,0,0.21197668256491786,0,False,0,1.3333333333333333,15,15,2021-06-27
CZ042,Ústecký kraj,6,23,820965,161527,7157,8.648358943438515,0,False,0,9.905464721068304,0,True,2,0.321363699874249,0,False,0,0.6388888888888888,0,2,2021-06-27
CZ051,Liberecký kraj,1,39,443690,89906,9221,22.98902386801596,2,False,0,5.561364091384335,0,True,2,0.4229476195640386,0,False,0,0.9285714285714286,5,9,2021-06-27
CZ052,Královéhradecký kraj,0,6,551647,119407,5735,4.169332924859557,0,False,0,2.512415520028139,0,True,2,0.1046207497820401,0,False,0,0.6,0,2,2021-06-27
CZ053,Pardubický kraj,1,32,522662,106085,5441,11.288366095105442,2,False,0,6.598482349059716,0,True,2,0.5881271825032163,0,True,2,1.391304347826087,15,21,2021-06-27
CZ063,Kraj Vysočina,1,11,509813,104291,5882,10.592119071110387,2,False,0,4.794277550315942,0,True,2,0.18701122067324039,0,False,0,0.3793103448275862,0,4,2021-06-27
CZ064,Jihomoravský kraj,7,68,1191989,238620,17766,11.996755003611609,2,False,0,7.543374402816194,0,True,2,0.38275357424293593,0,False,0,0.9855072463768116,5,9,2021-06-27
CZ071,Olomoucký kraj,0,12,632015,130935,7137,7.12008417521736,0,False,0,3.054950929850689,0,True,2,0.16813787305590583,0,False,0,0.6,0,2,2021-06-27
CZ072,Zlínský kraj,7,48,582555,121339,6384,17.337418784492453,2,False,0,9.065510676699166,0,True,2,0.7518796992481203,0,False,0,0.9795918367346939,5,9,2021-06-27
CZ080,Moravskoslezský kraj,12,83,1200539,240829,18835,16.076112479477967,2,False,0,7.889415311278957,0,True,2,0.4406689673480223,0,False,0,0.8058252427184466,5,9,2021-06-27
