code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,3000,11162,10693939,2131630,23530,206.23831873363034,10,False,0,285.93142337084765,13,True,2,47.43731406714832,30,False,0,1.0178734269560459,10,65,2022-09-06
