code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,10,98,1324277,251166,0.0,15.480145014977985,2,True,0,9.555433458350254,0,True,2,0.0,0,False,0,0.7538461538461538,0,4,2020-05-24
CZ020,Středočeský kraj,7,35,1385141,255825,0.0,8.085819421993863,0,True,0,4.2998143261995505,0,True,2,0.0,0,False,0,0.49295774647887325,0,2,2020-05-24
CZ031,Jihočeský kraj,0,1,644083,131832,0.0,0.6210379718141916,0,False,0,0.0,0,False,0,0.0,0,False,0,0.3333333333333333,0,0,2020-05-24
CZ032,Plzeňský kraj,3,9,589899,119690,0.0,3.898972535976498,0,False,0,3.341966747430863,0,True,2,0.0,0,False,0,0.75,0,2,2020-05-24
CZ041,Karlovarský kraj,3,18,294664,60178,0.0,9.841718024597508,0,False,0,9.970421084117119,0,True,2,0.0,0,False,0,2.0,30,32,2020-05-24
CZ042,Ústecký kraj,4,18,820965,161527,0.0,4.2632755354978595,0,True,0,4.952732360534152,0,True,2,0.0,0,False,0,0.72,0,2,2020-05-24
CZ051,Liberecký kraj,0,1,443690,89906,0.0,0.6761477608239987,0,False,0,0.0,0,False,0,0.0,0,False,0,0.5,0,0,2020-05-24
CZ052,Královéhradecký kraj,0,3,551647,119407,0.0,1.4502027564728894,0,False,0,0.8374718400093797,0,True,2,0.0,0,False,0,1.0,10,12,2020-05-24
CZ053,Pardubický kraj,1,4,522662,106085,0.0,1.5306259112007379,0,False,0,2.8279210067398783,0,True,2,0.0,0,False,0,1.0,10,12,2020-05-24
CZ063,Kraj Vysočina,0,4,509813,104291,0.0,1.1769021190122653,0,True,0,0.0,0,False,0,0.0,0,False,0,2.0,30,30,2020-05-24
CZ064,Jihomoravský kraj,1,10,1191989,238620,0.0,3.104055490444962,0,False,0,1.2572290671360322,0,True,2,0.0,0,False,0,0.625,0,2,2020-05-24
CZ071,Olomoucký kraj,1,5,632015,130935,0.0,4.113826412347809,0,False,0,3.818688662313362,0,True,2,0.0,0,False,0,0.38461538461538464,0,2,2020-05-24
CZ072,Zlínský kraj,1,14,582555,121339,0.0,3.604809846280609,0,True,0,1.6482746684907572,0,True,2,0.0,0,False,0,3.5,30,32,2020-05-24
CZ080,Moravskoslezský kraj,7,264,1200539,240829,0.0,26.90458202524033,4,True,0,6.228485772062334,0,True,2,0.0,0,False,0,1.927007299270073,30,36,2020-05-24
