code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,273,818,1324277,251166,1724,99.45049260841954,7,True,0,176.3773759187151,10,True,2,47.44779582366589,30,True,2,1.6070726915520628,25,76,2023-02-16
CZ020,Středočeský kraj,210,695,1385141,255825,895,85.9118313586848,7,True,0,138.375842861331,10,True,2,77.6536312849162,30,True,2,1.3681102362204725,15,66,2023-02-16
CZ031,Jihočeský kraj,136,379,644083,131832,511,91.29258185668617,7,True,0,152.46677589659566,10,True,2,74.16829745596868,30,True,2,1.559670781893004,20,71,2023-02-16
CZ032,Plzeňský kraj,156,471,589899,119690,403,132.22602513311602,10,True,0,199.68251315899406,10,True,2,116.87344913151365,30,True,2,1.3047091412742382,15,69,2023-02-16
CZ041,Karlovarský kraj,25,108,294664,60178,129,61.42589525697065,7,True,0,74.7781581308784,7,True,2,83.72093023255815,30,True,2,1.542857142857143,20,68,2023-02-16
CZ042,Ústecký kraj,164,463,820965,161527,453,87.21443666904192,7,True,0,154.77288626669227,10,True,2,102.20750551876378,30,True,2,1.6654676258992807,25,76,2023-02-16
CZ051,Liberecký kraj,128,340,443690,89906,370,127.34116162185309,10,True,0,214.66865392743532,10,True,2,91.8918918918919,30,True,2,1.3709677419354838,15,69,2023-02-16
CZ052,Královéhradecký kraj,128,394,551647,119407,500,119.82300275357248,7,True,0,175.86908640196975,10,True,2,78.8,30,True,2,1.3873239436619718,15,66,2023-02-16
CZ053,Pardubický kraj,93,275,522662,106085,245,94.13349353884537,7,True,0,141.3960503369939,10,True,2,112.24489795918366,30,True,2,1.160337552742616,10,61,2023-02-16
CZ063,Kraj Vysočina,45,180,509813,104291,295,60.806609482300374,7,True,0,70.95530774467595,7,True,2,61.016949152542374,30,True,2,1.3846153846153846,15,63,2023-02-16
CZ064,Jihomoravský kraj,146,450,1191989,238620,502,59.81598823479075,7,True,0,95.54940910233844,7,True,2,89.64143426294821,30,True,2,1.40625,20,68,2023-02-16
CZ071,Olomoucký kraj,84,271,632015,130935,246,69.46037673156492,7,True,0,102.34085614999807,7,True,2,110.16260162601625,30,True,2,1.489010989010989,20,68,2023-02-16
CZ072,Zlínský kraj,79,228,582555,121339,214,66.94646857378274,7,True,0,104.66544144916308,7,True,2,106.54205607476635,30,True,2,1.302857142857143,15,63,2023-02-16
CZ080,Moravskoslezský kraj,104,343,1200539,240829,347,48.72811295593063,4,True,0,76.8179911887688,7,True,2,98.84726224783861,30,True,2,1.2846441947565543,15,60,2023-02-16
