code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,73,1055,1324277,251166,0.0,133.3557858363469,10,True,0,42.99945056257614,4,True,2,0.0,0,False,0,1.3992042440318302,15,31,2020-09-06
CZ020,Středočeský kraj,52,618,1385141,255825,0.0,71.0396992075175,7,True,0,31.662269129287598,4,True,2,0.0,0,False,0,1.4963680387409202,20,33,2020-09-06
CZ031,Jihočeský kraj,15,219,644083,131832,0.0,52.78822760420629,7,True,0,19.7220705139875,2,True,2,0.0,0,False,0,1.972972972972973,30,41,2020-09-06
CZ032,Plzeňský kraj,20,167,589899,119690,0.0,44.58390334616604,4,True,0,28.406717353162335,4,True,2,0.0,0,False,0,1.4396551724137931,20,30,2020-09-06
CZ041,Karlovarský kraj,12,78,294664,60178,0.0,38.348763337224774,4,True,0,43.205158031174186,4,True,2,0.0,0,False,0,1.813953488372093,25,35,2020-09-06
CZ042,Ústecký kraj,7,121,820965,161527,0.0,27.772194916957485,4,True,0,13.00092244640215,2,True,2,0.0,0,False,0,1.1523809523809523,10,18,2020-09-06
CZ051,Liberecký kraj,6,106,443690,89906,0.0,38.089657193085266,4,True,0,16.684092274153006,2,True,2,0.0,0,False,0,1.394736842105263,15,23,2020-09-06
CZ052,Královéhradecký kraj,31,133,551647,119407,0.0,37.523996323736014,4,True,0,33.498873600375184,4,True,2,0.0,0,False,0,1.6219512195121952,25,35,2020-09-06
CZ053,Pardubický kraj,20,192,522662,106085,0.0,54.91120456432647,7,True,0,40.53353442993826,4,True,2,0.0,0,False,0,2.0,30,43,2020-09-06
CZ063,Kraj Vysočina,45,223,509813,104291,0.0,65.51421795834943,7,True,0,52.73705305347537,7,True,2,0.0,0,False,0,1.9910714285714286,30,46,2020-09-06
CZ064,Jihomoravský kraj,51,448,1191989,238620,0.0,59.8998816264244,7,True,0,34.364261168384886,4,True,2,0.0,0,False,0,1.5555555555555556,20,33,2020-09-06
CZ071,Olomoucký kraj,10,84,632015,130935,0.0,28.95500897921726,4,True,0,25.20334517126819,4,True,2,0.0,0,False,0,1.12,10,20,2020-09-06
CZ072,Zlínský kraj,9,102,582555,121339,0.0,32.44328861652548,4,True,0,21.427570690379845,2,True,2,0.0,0,False,0,1.096774193548387,10,18,2020-09-06
CZ080,Moravskoslezský kraj,20,196,1200539,240829,0.0,32.23552087853872,4,False,0,17.854992546578693,2,True,2,0.0,0,False,0,1.065217391304348,10,18,2020-09-06
