code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,67,1690,10693939,2131630,179528,24.584019041066156,2,True,0,4.31594601314487,0,True,2,0.941357337017067,0,True,2,1.459412780656304,20,26,2021-07-13
