id,den,datum,orp_kod,orp_nazev,incidence_7,incidence_65_7,incidence_75_7,prevalence,prevalence_65,prevalence_75,aktualni_pocet_hospitalizovanych_osob,nove_hosp_7,testy_7,code,name,population,population_65,code_region,name_region,code_cz,name_cz,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score
19708869-a5a0-4a15-bd1e-d5d1bb4553fa,wednesday,2020-11-18,1000,nezařazení,2507,632,396,5807,1938,1355,558,10,17027,1000,Praha,1324277,251166,CZ010,Praha,CZ,ČR,491.8910469637394,16,False,0,622.2976039750603,16,True,2,14.723674164562167,11,False,0,0.7419354838709677,0,45
a19dd7ff-e4f3-4489-a7f8-13dc161f1340,wednesday,2020-11-18,2101,Benešov,192,28,10,395,114,72,43,1,789,2101,Benešov,61022,12125,CZ020,Středočeský kraj,CZ,ČR,1047.1633181475534,20,False,0,981.4432989690721,20,True,2,24.334600760456272,25,False,0,0.6713286713286714,0,67
dfd9cd73-644c-4ea4-9929-cb27706e3099,wednesday,2020-11-18,2102,Beroun,146,26,15,553,99,56,16,13,770,2102,Beroun,64927,11392,CZ020,Středočeský kraj,CZ,ČR,629.9382383292005,16,False,0,632.0224719101124,16,True,2,18.961038961038962,15,False,0,0.6666666666666666,0,49
b2bbb542-f1b4-47ce-9e8a-595f5130b196,wednesday,2020-11-18,2103,Brandýs nad Labem-Stará Boleslav,284,87,60,603,167,101,23,1,1377,2103,Brandýs nad Labem-Stará Boleslav,113282,16416,CZ020,Středočeský kraj,CZ,ČR,609.9821683939197,16,False,0,938.1091617933723,16,True,2,20.62454611474219,20,False,0,0.7675675675675676,0,54
80a5f860-b370-4b3e-ac85-46a95c19e345,wednesday,2020-11-18,2104,Čáslav,147,29,19,218,60,40,24,0,446,2104,Čáslav,25663,5212,CZ020,Středočeský kraj,CZ,ČR,1207.9647741885206,20,True,0,1343.054489639294,20,True,2,32.95964125560538,30,False,0,0.901840490797546,5,77
5133ab5a-5b89-4c82-a34e-2199bf7b1e76,wednesday,2020-11-18,2105,Černošice,291,58,32,741,143,88,39,2,1864,2105,Černošice,149338,23399,CZ020,Středočeský kraj,CZ,ČR,488.1543880325168,16,False,0,504.2950553442455,16,True,2,15.611587982832617,15,False,0,0.7994505494505495,0,49
fcabf940-62ae-4eaa-817a-7ce5bc01f978,wednesday,2020-11-18,2106,Český Brod,45,15,12,102,42,31,4,1,184,2106,Český Brod,21537,3709,CZ020,Středočeský kraj,CZ,ČR,552.5374936156383,16,False,0,889.7276894041521,16,True,2,24.456521739130434,25,True,2,0.8035714285714286,5,66
939345db-7211-449e-9743-51acf1e39b7e,wednesday,2020-11-18,2107,Dobříš,87,12,9,160,28,18,4,0,317,2107,Dobříš,23079,4340,CZ020,Středočeský kraj,CZ,ČR,983.5781446336496,20,False,0,944.7004608294931,16,True,2,27.444794952681388,30,False,0,0.75,0,68
beefc075-3efe-4052-bb68-ce6bd576c1ae,wednesday,2020-11-18,2108,Hořovice,77,11,4,233,52,25,8,1,367,2108,Hořovice,30131,6103,CZ020,Středočeský kraj,CZ,ČR,610.6667551690949,16,False,0,557.1030640668524,16,True,2,20.98092643051771,20,False,0,0.8651685393258427,5,59
5c4a7633-a08f-4c12-9ce7-02f629327848,wednesday,2020-11-18,2109,Kladno,359,99,66,643,195,120,32,0,1744,2109,Kladno,125957,24239,CZ020,Středočeský kraj,CZ,ČR,692.2997530903403,16,False,0,833.367713189488,16,True,2,20.584862385321102,20,False,0,0.7448132780082988,0,54
