code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,7,375,1324277,251166,52304,44.477099579619676,4,True,0,6.370288972233503,0,True,2,0.7169623738146222,0,True,2,1.6233766233766234,25,33,2021-07-02
