code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,158,660,1324277,251166,4953,122.10436336204586,10,False,0,162.04422573118975,10,True,2,13.32525741974561,11,False,0,0.7415730337078652,0,33,2022-05-20
CZ020,Středočeský kraj,74,384,1385141,255825,2647,69.66799769842926,7,False,0,71.53327469950162,7,True,2,14.506989044200983,11,False,0,0.6666666666666666,0,27,2022-05-20
CZ031,Jihočeský kraj,25,116,644083,131832,784,53.25400608306693,7,False,0,56.132046847502885,7,True,2,14.795918367346939,11,False,0,0.5523809523809524,0,27,2022-05-20
CZ032,Plzeňský kraj,36,119,589899,119690,938,56.958903134265356,7,False,0,81.04269362519842,7,True,2,12.686567164179104,11,False,0,0.5748792270531401,0,27,2022-05-20
CZ041,Karlovarský kraj,16,52,294664,60178,287,51.58417723237314,7,False,0,64.80773704676128,7,True,2,18.118466898954704,15,False,0,0.5416666666666666,0,31,2022-05-20
CZ042,Ústecký kraj,53,170,820965,161527,908,51.4029221708599,7,False,0,81.10099240374674,7,True,2,18.722466960352424,15,False,0,0.7053941908713693,0,31,2022-05-20
CZ051,Liberecký kraj,20,73,443690,89906,610,48.00649101850391,4,False,0,58.95045936867395,7,True,2,11.967213114754099,11,False,0,0.5214285714285715,0,24,2022-05-20
CZ052,Královéhradecký kraj,34,132,551647,119407,831,65.62167473039824,7,False,0,81.23476848090982,7,True,2,15.884476534296029,15,False,0,0.5919282511210763,0,31,2022-05-20
CZ053,Pardubický kraj,55,135,522662,106085,762,64.28628827043099,7,False,0,106.51835792053542,7,True,2,17.716535433070867,15,False,0,0.7417582417582418,0,31,2022-05-20
CZ063,Kraj Vysočina,37,98,509813,104291,578,58.648955597444555,7,False,0,86.29699590568697,7,True,2,16.955017301038062,15,False,0,0.5185185185185185,0,31,2022-05-20
CZ064,Jihomoravský kraj,66,314,1191989,238620,1754,65.6885256491461,7,False,0,78.367278518146,7,True,2,17.90193842645382,15,False,0,0.6946902654867256,0,31,2022-05-20
CZ071,Olomoucký kraj,39,114,632015,130935,895,47.941900113130224,4,False,0,64.91770725932714,7,True,2,12.737430167597767,11,False,0,0.6063829787234043,0,24,2022-05-20
CZ072,Zlínský kraj,34,132,582555,121339,660,57.848615152217384,7,False,0,70.87581074510256,7,True,2,20.0,20,False,0,0.6534653465346535,0,36,2022-05-20
CZ080,Moravskoslezský kraj,64,248,1200539,240829,1285,51.310286462997034,7,False,0,69.75904064709815,7,True,2,19.299610894941637,20,False,0,0.7085714285714285,0,36,2022-05-20
