id,den,datum,orp_kod,orp_nazev,incidence_7,incidence_65_7,incidence_75_7,prevalence,prevalence_65,prevalence_75,aktualni_pocet_hospitalizovanych_osob,nove_hosp_7,testy_7,code,name,population,population_65,code_region,name_region,code_cz,name_cz,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score
21c0b8f3-84f3-43a2-9a1e-9e6dd1c2f361,tuesday,2023-03-21,1000,nezařazení,628,251,147,4994,4066,3063,98,7,1174,1000,Praha,1324277,251166,CZ010,Praha,CZ,ČR,106.62421834706788,7,False,0,212.21025138752856,10,True,2,53.4923339011925,30,False,0,0.8971428571428571,5,54
fc48ef42-dec2-4789-ac76-dd316bd0eb73,tuesday,2023-03-21,2101,Benešov,13,8,6,278,239,175,7,0,20,2101,Benešov,61022,12125,CZ020,Středočeský kraj,CZ,ČR,57.356363278817476,7,False,0,173.19587628865978,10,True,2,65.0,30,False,0,0.7222222222222222,0,49
b2e41e8e-8729-4142-9472-3c943cbf3774,tuesday,2023-03-21,2102,Beroun,32,10,6,214,157,114,2,3,30,2102,Beroun,64927,11392,CZ020,Středočeský kraj,CZ,ČR,124.75549463243334,10,False,0,201.89606741573036,10,True,2,106.66666666666667,30,False,0,0.7619047619047619,0,52
8c080499-17c0-41c0-98e0-c1681a690bf3,tuesday,2023-03-21,2103,Brandýs nad Labem-Stará Boleslav,45,14,5,315,234,153,3,0,74,2103,Brandýs nad Labem-Stará Boleslav,113282,16416,CZ020,Středočeský kraj,CZ,ČR,110.34409703218518,7,False,0,243.66471734892787,13,True,2,60.810810810810814,30,False,0,0.6,0,52
0e55c0fc-19f6-46f5-8877-c7375f7492d2,tuesday,2023-03-21,2104,Čáslav,21,14,7,128,113,83,2,0,6,2104,Čáslav,25663,5212,CZ020,Středočeský kraj,CZ,ČR,198.7296886568211,10,True,0,537.2217958557176,16,True,2,350.0,30,False,0,0.7241379310344828,0,58
bc0cdad3-fa82-4133-8e33-4ef7325ba0c9,tuesday,2023-03-21,2105,Černošice,65,23,11,403,315,214,4,0,104,2105,Černošice,149338,23399,CZ020,Středočeský kraj,CZ,ČR,95.75593619842238,7,False,0,188.0422240266678,10,True,2,62.5,30,False,0,0.8441558441558441,5,54
3662bf5a-4ac0-4144-9ff2-17df0b37e0a9,tuesday,2023-03-21,2106,Český Brod,12,4,2,97,77,51,3,0,8,2106,Český Brod,21537,3709,CZ020,Středočeský kraj,CZ,ČR,125.36564981195151,10,True,0,215.69156106767323,10,True,2,150.0,30,True,2,0.6666666666666666,0,54
4a4e0ba7-ba83-4b42-9752-31b361aec041,tuesday,2023-03-21,2107,Dobříš,10,5,3,67,49,36,1,0,3,2107,Dobříš,23079,4340,CZ020,Středočeský kraj,CZ,ČR,121.3224143160449,10,False,0,230.4147465437788,10,True,2,333.33333333333337,30,True,2,0.5882352941176471,0,54
4d967c69-3f63-4310-b6b0-98b1c262c37e,tuesday,2023-03-21,2108,Hořovice,15,7,5,112,88,59,7,0,23,2108,Hořovice,30131,6103,CZ020,Středočeský kraj,CZ,ČR,142.71016561016893,10,False,0,311.3223005079469,13,True,2,65.21739130434783,30,True,2,0.75,0,57
c7be435e-d30c-4a3b-8d96-df90d56c6cd2,tuesday,2023-03-21,2109,Kladno,73,29,13,505,389,279,6,0,51,2109,Kladno,125957,24239,CZ020,Středočeský kraj,CZ,ČR,114.32472986812961,7,True,0,222.78146788233838,10,True,2,143.13725490196077,30,False,0,0.9358974358974359,5,54
f63f7533-e4e2-402b-9245-94a1ecd00bec,tuesday,2023-03-21,2110,Kolín,37,19,7,391,337,231,10,1,20,2110,Kolín,83500,16849,CZ020,Středočeský kraj,CZ,ČR,74.25149700598801,7,True,0,183.98718024808593,10,True,2,185.0,30,True,2,1.4230769230769231,20,71
4339275e-fa2f-453c-9731-82e14c39ddd0,tuesday,2023-03-21,2111,Kralupy nad Vltavou,13,5,3,154,124,82,1,0,7,2111,Kralupy nad Vltavou,32515,5889,CZ020,Středočeský kraj,CZ,ČR,79.9630939566354,7,False,0,135.8464934623875,10,True,2,185.71428571428572,30,True,2,1.3,15,66
0dd310b5-884d-4c6a-9cde-9d2e7e3ffda1,tuesday,2023-03-21,2112,Kutná Hora,24,11,10,227,184,130,7,2,14,2112,Kutná Hora,50165,10703,CZ020,Středočeský kraj,CZ,ČR,103.65792883484501,7,True,0,196.20667102681492,10,True,2,171.42857142857142,30,False,0,0.75,0,49
2f0740ca-4661-48be-9d3a-659af88def71,tuesday,2023-03-21,2113,Lysá nad Labem,6,4,1,97,70,43,1,0,9,2113,Lysá nad Labem,26907,3448,CZ020,Středočeský kraj,CZ,ČR,89.19611996878136,7,False,0,203.01624129930394,10,True,2,66.66666666666666,30,False,0,0.42857142857142855,0,49
328206ce-7d20-4d62-a14d-c2daad1440e6,tuesday,2023-03-21,2114,Mělník,29,9,5,242,187,125,2,0,13,2114,Mělník,44600,8655,CZ020,Středočeský kraj,CZ,ČR,165.91928251121075,10,False,0,323.5124205661467,13,True,2,223.0769230769231,30,False,0,0.6904761904761905,0,55
f45935b3-6734-4a6e-8d7f-cfdb57456974,tuesday,2023-03-21,2115,Mladá Boleslav,23,8,4,556,462,319,3,1,19,2115,Mladá Boleslav,112464,20603,CZ020,Středočeský kraj,CZ,ČR,56.0179257362356,7,False,0,135.90253846527204,10,True,2,121.05263157894737,30,False,0,0.6052631578947368,0,49
