code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,21,111,1324277,251166,4280,13.29027084212744,2,True,0,10.749862640644036,2,True,2,2.5934579439252334,0,True,2,1.7903225806451613,25,33,2020-06-04
CZ020,Středočeský kraj,7,24,1385141,255825,2716,3.2487667320511053,0,False,0,3.908922114726864,0,True,2,0.8836524300441826,0,True,2,1.263157894736842,15,19,2020-06-04
CZ031,Jihočeský kraj,0,5,644083,131832,1462,1.0868164506748355,0,True,0,0.0,0,False,0,0.3419972640218878,0,True,2,1.0,10,12,2020-06-04
CZ032,Plzeňský kraj,0,1,589899,119690,1847,1.186643815297195,0,False,0,0.8354916868577158,0,True,2,0.05414185165132648,0,False,0,0.2,0,2,2020-06-04
CZ041,Karlovarský kraj,0,9,294664,60178,1235,6.108652566991556,0,False,0,1.661736847352853,0,True,2,0.728744939271255,0,True,2,1.8,25,29,2020-06-04
CZ042,Ústecký kraj,9,30,820965,161527,2012,5.237738515040227,0,True,0,6.190915450667691,0,True,2,1.4910536779324055,0,True,2,2.0,30,34,2020-06-04
CZ051,Liberecký kraj,1,3,443690,89906,563,0.6761477608239987,0,True,0,1.1122728182768669,0,True,2,0.5328596802841918,0,True,2,0.0,0,4,2020-06-04
CZ052,Královéhradecký kraj,1,4,551647,119407,965,1.087652067354667,0,True,0,0.8374718400093797,0,True,2,0.41450777202072536,0,True,2,2.0,30,34,2020-06-04
CZ053,Pardubický kraj,1,1,522662,106085,1031,0.956641194500461,0,False,0,1.8852806711599188,0,True,2,0.09699321047526674,0,False,0,0.5,0,2,2020-06-04
CZ063,Kraj Vysočina,0,2,509813,104291,643,0.9807517658435544,0,False,0,0.0,0,False,0,0.3110419906687403,0,False,0,2.0,30,30,2020-06-04
CZ064,Jihomoravský kraj,9,39,1191989,238620,2570,5.0336034980188575,0,True,0,4.6098399128321175,0,True,2,1.517509727626459,0,True,2,1.1818181818181819,10,14,2020-06-04
CZ071,Olomoucký kraj,2,16,632015,130935,1345,3.6391541339999844,0,True,0,2.291213197388017,0,True,2,1.1895910780669146,0,True,2,2.6666666666666665,30,34,2020-06-04
CZ072,Zlínský kraj,0,1,582555,121339,1035,2.9181793993700165,0,False,0,4.120686671226894,0,True,2,0.0966183574879227,0,False,0,0.09090909090909091,0,2,2020-06-04
CZ080,Moravskoslezský kraj,10,97,1200539,240829,5127,25.90503099024688,4,False,0,7.889415311278957,0,True,2,1.8919446069826409,0,False,0,0.5739644970414202,0,6,2020-06-04
