code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,740,2406,1324277,251166,6179,427.1764895108803,13,False,0,689.1856381835121,16,True,2,38.93833953714193,30,False,0,0.8071117074807111,5,66,2022-10-18
CZ020,Středočeský kraj,647,2286,1385141,255825,4126,393.67833310832617,13,False,0,587.5109938434476,16,True,2,55.404750363548224,30,False,0,0.8021052631578948,5,66,2022-10-18
CZ031,Jihočeský kraj,365,969,644083,131832,1383,371.53596663784015,13,False,0,659.9308210449663,16,True,2,70.06507592190889,30,False,0,0.7702702702702703,0,61,2022-10-18
CZ032,Plzeňský kraj,286,953,589899,119690,1383,386.6763632418431,13,False,0,593.1990976689782,16,True,2,68.90817064352856,30,False,0,0.7882547559966915,0,61,2022-10-18
CZ041,Karlovarský kraj,97,391,294664,60178,477,284.73108353921754,13,False,0,390.5081591279205,13,True,2,81.9706498951782,30,True,2,0.9702233250620348,5,65,2022-10-18
CZ042,Ústecký kraj,433,1443,820965,161527,2310,417.8010024787902,13,False,0,642.6170237793062,16,True,2,62.46753246753247,30,False,0,0.7985611510791367,0,61,2022-10-18
CZ051,Liberecký kraj,295,808,443690,89906,1145,413.8024296242872,13,False,0,689.6091473316575,16,True,2,70.56768558951964,30,False,0,0.8425443169968717,5,66,2022-10-18
CZ052,Královéhradecký kraj,344,1048,551647,119407,1470,444.30586951438147,13,False,0,693.4266835277664,16,True,2,71.29251700680273,30,False,0,0.8174726989079563,5,66,2022-10-18
CZ053,Pardubický kraj,311,891,522662,106085,1131,427.6186139417061,13,False,0,724.8904180609888,16,True,2,78.77984084880637,30,False,0,0.7648068669527897,0,61,2022-10-18
CZ063,Kraj Vysočina,263,698,509813,104291,896,330.51334508927783,13,False,0,598.3258382794297,16,True,2,77.90178571428571,30,False,0,0.7807606263982103,0,61,2022-10-18
CZ064,Jihomoravský kraj,655,1919,1191989,238620,2269,399.752011134331,13,False,0,675.5510854077612,16,True,2,84.57470251211988,30,False,0,0.7567034700315457,0,61,2022-10-18
CZ071,Olomoucký kraj,303,927,632015,130935,1108,352.9979509979985,13,False,0,525.4515599343185,16,True,2,83.66425992779783,30,False,0,0.7776845637583892,0,61,2022-10-18
CZ072,Zlínský kraj,303,875,582555,121339,1035,353.27136493549966,13,False,0,599.1478419963903,16,True,2,84.54106280193237,30,False,0,0.8020164986251146,5,66,2022-10-18
CZ080,Moravskoslezský kraj,456,1368,1200539,240829,1530,289.78650422851734,13,False,0,467.96689767428336,13,True,2,89.41176470588236,30,False,0,0.7616926503340757,0,58,2022-10-18
