code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,492,2406,1324277,251166,5957,278.34055865955537,13,True,0,310.1534443356187,13,True,2,40.38945778076213,30,True,2,1.8227272727272728,25,85,2022-07-01
CZ020,Středočeský kraj,266,1338,1385141,255825,3100,147.927178532727,10,True,0,164.56562103000098,10,True,2,43.16129032258065,30,True,2,1.8557558945908461,25,79,2022-07-01
CZ031,Jihočeský kraj,80,333,644083,131832,692,82.59805025128749,7,True,0,97.85181139632259,7,True,2,48.12138728323699,30,True,2,1.6243902439024391,25,73,2022-07-01
CZ032,Plzeňský kraj,132,482,589899,119690,981,126.97088823679985,10,True,0,158.743420502966,10,True,2,49.133537206931706,30,True,2,1.7153024911032029,25,79,2022-07-01
CZ041,Karlovarský kraj,36,175,294664,60178,302,89.59357098254283,7,True,0,109.67463192528831,7,True,2,57.94701986754966,30,True,2,1.9662921348314606,30,78,2022-07-01
CZ042,Ústecký kraj,101,450,820965,161527,937,87.5798602863703,7,True,0,108.34102038668459,7,True,2,48.025613660619,30,True,2,1.5957446808510638,20,68,2022-07-01
CZ051,Liberecký kraj,55,171,443690,89906,551,64.45941986522122,7,True,0,91.20637109870309,7,True,2,31.03448275862069,30,True,2,1.4369747899159664,20,68,2022-07-01
CZ052,Královéhradecký kraj,112,346,551647,119407,690,96.25720796088804,7,True,0,135.6704380815195,10,True,2,50.14492753623189,30,True,2,1.6878048780487804,25,76,2022-07-01
CZ053,Pardubický kraj,86,316,522662,106085,652,94.13349353884537,7,True,0,129.14172597445443,10,True,2,48.466257668711656,30,True,2,1.6898395721925135,25,76,2022-07-01
CZ063,Kraj Vysočina,49,227,509813,104291,517,64.33731583933717,7,True,0,67.11988570442321,7,True,2,43.907156673114116,30,True,2,2.0825688073394497,30,78,2022-07-01
CZ064,Jihomoravský kraj,158,749,1191989,238620,1649,102.5177245763174,7,True,0,112.31246333081887,7,True,2,45.421467556094605,30,True,2,1.5223577235772359,20,68,2022-07-01
CZ071,Olomoucký kraj,53,259,632015,130935,646,65.1883262264345,7,True,0,73.31882231641654,7,True,2,40.092879256965944,30,True,2,1.6602564102564104,25,73,2022-07-01
CZ072,Zlínský kraj,73,287,582555,121339,537,74.15608826634394,7,True,0,81.58959609029249,7,True,2,53.445065176908756,30,True,2,1.771604938271605,25,73,2022-07-01
CZ080,Moravskoslezský kraj,113,500,1200539,240829,1084,69.88527652995863,7,True,0,79.30938549759372,7,True,2,46.125461254612546,30,True,2,1.4164305949008498,20,68,2022-07-01
