code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,10230,107623,10693939,2131630,572528,2261.720400686782,20,False,0,1049.4316555875082,20,True,2,18.797857921359302,15,False,0,0.8830894962706468,5,62,2021-12-08
