code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,2240,6243,10693939,2131630,5583,117.47776006577183,7,False,0,211.8566542974156,10,True,2,111.82160128962923,30,True,2,1.043630892678034,10,61,2023-03-08
