code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,916,9502,1324277,251166,72161,1218.2496562275112,20,True,0,664.898911476872,16,True,2,13.16777760840343,11,True,2,1.300041045286633,15,66,2021-11-14
CZ020,Středočeský kraj,743,9757,1385141,255825,58900,1166.8126205202213,20,True,0,501.123815107984,16,True,2,16.565365025466892,15,True,2,1.329291553133515,15,70,2021-11-14
CZ031,Jihočeský kraj,442,5072,644083,131832,18873,1414.4139808068214,20,True,0,637.1745858365192,16,True,2,26.874370794256347,30,False,0,1.180908032596042,10,78,2021-11-14
CZ032,Plzeňský kraj,397,4313,589899,119690,19247,1223.9383352065354,20,True,0,573.1472971843931,16,True,2,22.40868706811451,20,True,2,1.2027328499721137,15,75,2021-11-14
CZ041,Karlovarský kraj,77,732,294664,60178,4285,421.4970271224174,13,True,0,234.3048954767523,10,True,2,17.0828471411902,15,True,2,1.2842105263157895,15,57,2021-11-14
CZ042,Ústecký kraj,411,3826,820965,161527,19840,737.9120912584581,16,True,0,424.6967999158036,13,True,2,19.284274193548388,20,True,2,1.3994147768836869,15,68,2021-11-14
CZ051,Liberecký kraj,160,1914,443690,89906,12097,707.0251752349614,16,True,0,309.211843480969,13,True,2,15.822104654046457,15,True,2,1.4294249439880509,20,68,2021-11-14
CZ052,Královéhradecký kraj,331,2536,551647,119407,13767,743.7727387260331,16,True,0,449.72237808503684,13,True,2,18.420861480351565,15,True,2,1.3382585751978893,15,63,2021-11-14
CZ053,Pardubický kraj,393,3597,522662,106085,17341,1150.6480287451545,20,True,0,604.2324551067541,16,True,2,20.742748399746265,20,True,2,1.353273137697517,15,75,2021-11-14
CZ063,Kraj Vysočina,293,2929,509813,104291,13611,945.4447022731864,16,True,0,477.5100440114679,13,True,2,21.519359341708913,20,True,2,1.3398902104300092,15,68,2021-11-14
CZ064,Jihomoravský kraj,1117,11469,1191989,238620,44449,1633.9076954569214,20,True,0,828.9330315983572,16,True,2,25.80260523296362,25,True,2,1.2943234397923484,15,80,2021-11-14
CZ071,Olomoucký kraj,695,7052,632015,130935,21769,1959.7636132053829,20,True,0,903.5017375033414,16,True,2,32.394689696357204,30,True,2,1.236542170787305,15,85,2021-11-14
CZ072,Zlínský kraj,500,5253,582555,121339,18720,1494.1078524774484,20,True,0,772.2166821879198,16,True,2,28.060897435897438,30,True,2,1.330547112462006,15,85,2021-11-14
CZ080,Moravskoslezský kraj,1170,10883,1200539,240829,42221,1589.9525129962458,20,True,0,883.6145148632432,16,True,2,25.776272471045214,25,True,2,1.2222596585804133,15,80,2021-11-14
