code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,330,875,1324277,251166,1323,127.31475363537992,10,False,0,249.23755603863583,13,True,2,66.13756613756614,30,True,2,1.0815822002472189,10,67,2023-03-10
CZ020,Středočeský kraj,243,720,1385141,255825,590,100.71176869358428,7,False,0,190.75539919867097,10,True,2,122.03389830508475,30,True,2,1.0480349344978166,10,61,2023-03-10
CZ031,Jihočeský kraj,200,478,644083,131832,408,147.65177779882404,10,False,0,285.21148127920384,13,True,2,117.15686274509804,30,True,2,1.0127118644067796,10,67,2023-03-10
CZ032,Plzeňský kraj,137,425,589899,119690,353,155.9589014390599,10,False,0,250.64750605731473,13,True,2,120.39660056657225,30,False,0,0.8551307847082495,5,60,2023-03-10
CZ041,Karlovarský kraj,44,145,294664,60178,82,103.50772405180139,7,False,0,174.48236897204958,10,True,2,176.82926829268294,30,True,2,0.8841463414634146,5,56,2023-03-10
CZ042,Ústecký kraj,190,572,820965,161527,474,133.136004579976,10,False,0,219.77749849870298,10,True,2,120.67510548523205,30,True,2,1.0936902485659656,10,64,2023-03-10
CZ051,Liberecký kraj,77,194,443690,89906,205,99.84448601501047,7,False,0,204.65819856294354,10,True,2,94.6341463414634,30,False,0,0.7918367346938775,0,49,2023-03-10
CZ052,Královéhradecký kraj,123,317,551647,119407,369,119.64172740901338,7,False,0,214.3927910424012,10,True,2,85.90785907859079,30,False,0,0.9462686567164179,5,54,2023-03-10
CZ053,Pardubický kraj,126,312,522662,106085,249,133.3557825133643,10,False,0,246.97176792194938,13,True,2,125.30120481927712,30,False,0,0.8188976377952756,5,60,2023-03-10
CZ063,Kraj Vysočina,134,338,509813,104291,154,111.21725024665908,7,True,0,217.66020078434383,10,True,2,219.4805194805195,30,True,2,1.4506437768240343,20,71,2023-03-10
CZ064,Jihomoravský kraj,220,658,1191989,238620,477,105.95735363329695,7,False,0,180.20283295616463,10,True,2,137.9454926624738,30,True,2,1.0804597701149425,10,61,2023-03-10
CZ071,Olomoucký kraj,156,398,632015,130935,274,118.50984549417339,7,True,0,220.7202046817123,10,True,2,145.25547445255472,30,False,0,1.1179775280898876,10,59,2023-03-10
CZ072,Zlínský kraj,129,299,582555,121339,206,98.53146913166998,7,True,0,195.32054821615472,10,True,2,145.14563106796118,30,True,2,1.0833333333333333,10,61,2023-03-10
CZ080,Moravskoslezský kraj,182,533,1200539,240829,301,78.79793992531688,7,True,0,134.53529267654642,10,True,2,177.07641196013287,30,True,2,1.29683698296837,15,66,2023-03-10
