code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,482,5415,10693939,2131630,131533,82.90677551087583,7,True,0,34.15226845184202,4,True,2,4.116837599689812,3,True,2,1.321698804002929,15,33,2021-10-05
