code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,238,777,1324277,251166,3066,139.47233093982604,10,False,0,218.97868342052664,10,True,2,25.34246575342466,25,False,0,0.8859749144811858,5,52,2022-11-13
CZ020,Středočeský kraj,171,686,1385141,255825,1833,120.99851206483672,10,False,0,177.07417179712695,10,True,2,37.42498636115658,30,False,0,0.8325242718446602,5,57,2022-11-13
CZ031,Jihočeský kraj,101,281,644083,131832,574,105.57645520841258,7,False,0,179.0157169731173,10,True,2,48.954703832752614,30,False,0,0.9064516129032258,5,54,2022-11-13
CZ032,Plzeňský kraj,77,251,589899,119690,510,101.5428064804314,7,False,0,159.5789121898237,10,True,2,49.2156862745098,30,False,0,0.9061371841155235,5,54,2022-11-13
CZ041,Karlovarský kraj,32,109,294664,60178,226,86.87861428610213,7,False,0,112.99810561999402,7,True,2,48.23008849557522,30,False,0,0.8934426229508197,5,51,2022-11-13
CZ042,Ústecký kraj,131,396,820965,161527,880,117.54459690729811,7,False,0,192.53747051576516,10,True,2,45.0,30,False,0,0.8,5,54,2022-11-13
CZ051,Liberecký kraj,70,223,443690,89906,633,109.08517207960512,7,False,0,171.2900140146375,10,True,2,35.229067930489734,30,True,2,0.9823788546255506,5,56,2022-11-13
CZ052,Královéhradecký kraj,100,290,551647,119407,711,123.4485096447547,10,False,0,207.69301632232614,10,True,2,40.787623066104075,30,False,0,0.9539473684210527,5,57,2022-11-13
CZ053,Pardubický kraj,86,260,522662,106085,489,113.84030214555487,7,False,0,165.90469906207286,10,True,2,53.16973415132924,30,False,0,0.8934707903780069,5,54,2022-11-13
CZ063,Kraj Vysočina,65,171,509813,104291,516,80.81394550550888,7,False,0,152.458026100047,10,True,2,33.13953488372093,30,False,0,0.8507462686567164,5,54,2022-11-13
CZ064,Jihomoravský kraj,214,685,1191989,238620,1119,135.90729444650916,10,False,0,227.13938479590985,10,True,2,61.2153708668454,30,False,0,0.845679012345679,5,57,2022-11-13
CZ071,Olomoucký kraj,92,264,632015,130935,441,112.18088178286908,7,False,0,174.89594073395196,10,True,2,59.863945578231295,30,False,0,0.8098159509202454,5,54,2022-11-13
CZ072,Zlínský kraj,112,331,582555,121339,461,124.79508372600012,10,False,0,205.21019622709926,10,True,2,71.8004338394794,30,True,2,0.9484240687679083,5,59,2022-11-13
CZ080,Moravskoslezský kraj,139,455,1200539,240829,772,86.87764412484725,7,False,0,132.87436313732982,10,True,2,58.93782383419689,30,False,0,0.9210526315789473,5,54,2022-11-13
