id,den,datum,orp_kod,orp_nazev,incidence_7,incidence_65_7,incidence_75_7,prevalence,prevalence_65,prevalence_75,aktualni_pocet_hospitalizovanych_osob,nove_hosp_7,testy_7,code,name,population,population_65,code_region,name_region,code_cz,name_cz,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score
f7d2fd0d-eaae-45be-8176-cad581056f79,sunday,2020-08-09,1000,nezařazení,382,22,11,893,152,121,15,0,8360,1000,Praha,1324277,251166,CZ010,Praha,CZ,ČR,55.42647044387239,7,True,0,15.527579369819163,2,True,2,4.569377990430621,3,True,2,1.0324324324324323,10,26
f0ada692-07c0-46c4-880e-17fd644cb73f,sunday,2020-08-09,2101,Benešov,10,1,1,21,2,1,0,0,280,2101,Benešov,61022,12125,CZ020,Středočeský kraj,CZ,ČR,29.49755825767756,4,True,0,16.49484536082474,2,True,2,3.571428571428571,3,False,0,1.6666666666666667,25,36
9290cb46-817c-4955-a977-2800d988fbdc,sunday,2020-08-09,2102,Beroun,8,0,0,17,0,0,0,0,185,2102,Beroun,64927,11392,CZ020,Středočeský kraj,CZ,ČR,29.26363454341029,4,False,0,0.0,0,False,0,4.324324324324325,3,False,0,0.8,5,12
7dc577fe-5a66-4050-9ad4-55fa96474388,sunday,2020-08-09,2103,Brandýs nad Labem-Stará Boleslav,33,0,0,59,5,4,0,0,612,2103,Brandýs nad Labem-Stará Boleslav,113282,16416,CZ020,Středočeský kraj,CZ,ČR,49.43415547041895,4,True,0,12.183235867446394,2,True,2,5.392156862745098,3,True,2,1.736842105263158,25,38
9a287912-c141-4cb5-b1b8-3efa8b6633a7,sunday,2020-08-09,2104,Čáslav,6,3,2,7,3,2,1,0,90,2104,Čáslav,25663,5212,CZ020,Středočeský kraj,CZ,ČR,23.379963371390716,2,True,0,57.559478127398314,7,True,2,6.666666666666667,3,True,2,6.0,30,46
d280d56b-6c8c-464c-aa3f-5dc69bdf6971,sunday,2020-08-09,2105,Černošice,27,0,0,86,8,4,1,0,718,2105,Černošice,149338,23399,CZ020,Středočeský kraj,CZ,ČR,48.21277906493994,4,False,0,8.547373819393991,0,True,2,3.7604456824512535,3,False,0,0.6136363636363636,0,9
8ce4de6a-cb78-4d8f-9533-07fb7514b7da,sunday,2020-08-09,2106,Český Brod,1,0,0,7,1,0,0,0,65,2106,Český Brod,21537,3709,CZ020,Středočeský kraj,CZ,ČR,18.572688861029857,2,False,0,0.0,0,False,0,1.5384615384615385,0,False,0,1.0,10,12
b1ff24e6-260e-4085-a4e3-72d55b2b4feb,sunday,2020-08-09,2107,Dobříš,11,0,0,17,1,0,0,0,173,2107,Dobříš,23079,4340,CZ020,Středočeský kraj,CZ,ČR,60.66120715802245,7,True,0,0.0,0,False,0,6.358381502890173,3,True,2,5.5,30,42
f6320153-b83e-4941-b03e-2f06df19b719,sunday,2020-08-09,2108,Hořovice,2,0,0,6,2,1,0,0,84,2108,Hořovice,30131,6103,CZ020,Středočeský kraj,CZ,ČR,16.594205303508016,2,False,0,0.0,0,False,0,2.380952380952381,0,False,0,0.5,0,2
88744bf7-2cb6-4e06-8af3-33a704bcce31,sunday,2020-08-09,2109,Kladno,17,0,0,40,3,3,0,0,223,2109,Kladno,125957,24239,CZ020,Středočeský kraj,CZ,ČR,26.199417261446367,4,True,0,0.0,0,False,0,7.623318385650224,7,True,2,1.0,10,23
4454ebd3-981d-4e00-9858-894652a0bce7,sunday,2020-08-09,2110,Kolín,29,1,0,40,5,3,2,0,371,2110,Kolín,83500,16849,CZ020,Středočeský kraj,CZ,ČR,44.311377245508986,4,True,0,5.935070330583418,0,True,2,7.816711590296496,7,True,2,2.230769230769231,30,45
ae586d6b-4f85-4b36-8d3e-92c4f192c573,sunday,2020-08-09,2111,Kralupy nad Vltavou,7,0,0,10,1,0,0,0,134,2111,Kralupy nad Vltavou,32515,5889,CZ020,Středočeský kraj,CZ,ČR,27.679532523450717,4,True,0,0.0,0,False,0,5.223880597014925,3,True,2,3.5,30,39
