code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,106,455,1324277,251166,2587,52.783518855949325,7,True,0,54.943742385513964,7,True,2,17.587939698492463,15,False,0,1.6192170818505338,25,56,2020-03-27
CZ020,Středočeský kraj,29,195,1385141,255825,1582,22.52478267555433,2,True,0,15.635688458907456,2,True,2,12.326169405815424,11,False,0,1.4028776978417266,20,37,2020-03-27
CZ031,Jihočeský kraj,15,47,644083,131832,749,11.489202478562545,2,True,0,15.92936464591298,2,True,2,6.275033377837117,3,True,2,1.9583333333333333,30,41,2020-03-27
CZ032,Plzeňský kraj,10,74,589899,119690,785,15.256849053821078,2,True,0,10.02590024229259,2,True,2,9.42675159235669,7,True,2,9.25,30,45,2020-03-27
CZ041,Karlovarský kraj,8,42,294664,60178,98,26.810197377351834,4,True,0,14.955631626175679,2,True,2,42.857142857142854,30,False,0,1.4,20,58,2020-03-27
CZ042,Ústecký kraj,9,51,820965,161527,779,8.891974688324106,0,True,0,6.190915450667691,0,True,2,6.546854942233633,3,False,0,1.8888888888888888,25,30,2020-03-27
CZ051,Liberecký kraj,9,43,443690,89906,104,11.043746760125313,2,True,0,11.12272818276867,2,True,2,41.34615384615385,30,True,2,4.777777777777778,30,68,2020-03-27
CZ052,Královéhradecký kraj,8,45,551647,119407,715,9.970143950751114,0,True,0,7.537246560084417,0,True,2,6.293706293706294,3,False,0,3.75,30,35,2020-03-27
CZ053,Pardubický kraj,8,42,522662,106085,848,11.862350811805717,2,True,0,10.369043691379554,2,True,2,4.952830188679245,3,False,0,1.6153846153846154,25,34,2020-03-27
CZ063,Kraj Vysočina,12,63,509813,104291,366,14.907426840822028,2,True,0,14.38283265094783,2,True,2,17.21311475409836,15,True,2,3.7058823529411766,30,53,2020-03-27
CZ064,Jihomoravský kraj,8,77,1191989,238620,1142,11.241714478908781,2,True,0,5.86706897996815,0,True,2,6.742556917688266,3,False,0,1.1,10,17,2020-03-27
CZ071,Olomoucký kraj,24,150,632015,130935,839,32.91061129878247,4,True,0,28.25829610111888,4,True,2,17.878426698450536,15,False,0,2.3076923076923075,30,55,2020-03-27
CZ072,Zlínský kraj,6,57,582555,121339,320,15.792500278943619,2,True,0,9.065510676699166,0,True,2,17.8125,15,False,0,1.2954545454545454,15,34,2020-03-27
CZ080,Moravskoslezský kraj,25,174,1200539,240829,2212,21.407051332776362,2,True,0,15.363598237753758,2,True,2,7.866184448462929,7,False,0,1.5818181818181818,20,33,2020-03-27
