code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,13,344,1324277,251166,0.0,32.99913839778233,4,True,0,9.555433458350254,0,True,2,0.0,0,False,0,2.774193548387097,30,36,2020-07-24
CZ020,Středočeský kraj,11,155,1385141,255825,0.0,16.604807741594538,2,True,0,7.036059806508355,0,True,2,0.0,0,False,0,1.6145833333333333,25,29,2020-07-24
CZ031,Jihočeský kraj,3,32,644083,131832,0.0,6.3656392110954645,0,True,0,2.2756235208447113,0,True,2,0.0,0,False,0,3.5555555555555554,30,32,2020-07-24
CZ032,Plzeňský kraj,0,18,589899,119690,0.0,3.898972535976498,0,True,0,0.8354916868577158,0,True,2,0.0,0,False,0,2.25,30,32,2020-07-24
CZ041,Karlovarský kraj,0,4,294664,60178,0.0,1.3574783482203459,0,True,0,0.0,0,False,0,0.0,0,False,0,0.0,0,0,2020-07-24
CZ042,Ústecký kraj,4,40,820965,161527,0.0,5.3595463874830225,0,True,0,2.476366180267076,0,True,2,0.0,0,False,0,6.666666666666667,30,32,2020-07-24
CZ051,Liberecký kraj,3,30,443690,89906,0.0,13.97372039036264,2,True,0,8.898182546214935,0,True,2,0.0,0,False,0,0.9375,5,9,2020-07-24
CZ052,Královéhradecký kraj,2,21,551647,119407,0.0,5.800811025891558,0,True,0,1.6749436800187594,0,True,2,0.0,0,False,0,2.1,30,32,2020-07-24
CZ053,Pardubický kraj,4,30,522662,106085,0.0,8.227114272703966,0,True,0,6.598482349059716,0,True,2,0.0,0,False,0,2.5,30,32,2020-07-24
CZ063,Kraj Vysočina,45,103,509813,104291,0.0,23.341892027076593,2,True,0,45.06620897296986,4,True,2,0.0,0,False,0,5.421052631578948,30,38,2020-07-24
CZ064,Jihomoravský kraj,14,94,1191989,238620,0.0,12.919582311581735,2,True,0,7.543374402816194,0,True,2,0.0,0,False,0,1.46875,20,24,2020-07-24
CZ071,Olomoucký kraj,2,29,632015,130935,0.0,8.385876917478225,0,True,0,2.291213197388017,0,True,2,0.0,0,False,0,1.2608695652173914,15,17,2020-07-24
CZ072,Zlínský kraj,2,34,582555,121339,0.0,13.04597849130125,2,True,0,4.944824005472272,0,True,2,0.0,0,False,0,0.6538461538461539,0,4,2020-07-24
CZ080,Moravskoslezský kraj,56,349,1200539,240829,0.0,52.47642933715606,7,False,0,37.37091463237401,4,True,2,0.0,0,False,0,1.1870748299319729,10,23,2020-07-24
