code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,207,938,1324277,251166,3897,124.06769882736015,10,True,0,143.33150187525382,10,True,2,24.069797279958944,25,True,2,1.153751537515375,10,59,2022-06-20
CZ020,Středočeský kraj,110,477,1385141,255825,1873,62.01534717404221,7,True,0,79.35111892895534,7,True,2,25.46716497597437,25,True,2,1.2486910994764397,15,58,2022-06-20
CZ031,Jihočeský kraj,44,134,644083,131832,486,37.10701881589795,4,True,0,62.95891741003702,7,True,2,27.572016460905353,30,True,2,1.0387596899224807,10,55,2022-06-20
CZ032,Plzeňský kraj,52,213,589899,119690,614,59.5017113099022,7,True,0,74.3587601303367,7,True,2,34.69055374592834,30,True,2,1.2102272727272727,15,63,2022-06-20
CZ041,Karlovarský kraj,23,63,294664,60178,169,38.68813292427986,4,True,0,58.160789657349866,7,True,2,37.278106508875744,30,True,2,1.2352941176470589,15,60,2022-06-20
CZ042,Ústecký kraj,42,143,820965,161527,527,31.79185470756975,4,True,0,45.812774334940904,4,True,2,27.13472485768501,30,True,2,1.0592592592592593,10,52,2022-06-20
CZ051,Liberecký kraj,20,93,443690,89906,384,32.905857693434605,4,True,0,45.603185549351544,4,True,2,24.21875,25,True,2,1.576271186440678,20,57,2022-06-20
CZ052,Královéhradecký kraj,43,141,551647,119407,486,46.22521286257335,4,True,0,59.46050064066596,7,True,2,29.01234567901235,30,True,2,1.1557377049180328,10,55,2022-06-20
CZ053,Pardubický kraj,36,105,522662,106085,496,38.07431954111835,4,True,0,59.38634114153744,7,True,2,21.16935483870968,20,True,2,1.206896551724138,15,50,2022-06-20
CZ063,Kraj Vysočina,22,78,509813,104291,321,28.44180120946308,4,False,0,32.60108734214841,4,True,2,24.299065420560748,25,True,2,1.0684931506849316,10,47,2022-06-20
CZ064,Jihomoravský kraj,60,282,1191989,238620,970,43.624563649496764,4,True,0,52.80362081971335,7,True,2,29.07216494845361,30,True,2,1.2645739910313902,15,60,2022-06-20
CZ071,Olomoucký kraj,23,123,632015,130935,448,34.33462813382594,4,True,0,38.18688662313362,4,True,2,27.455357142857146,30,True,2,1.0,10,52,2022-06-20
CZ072,Zlínský kraj,24,99,582555,121339,319,29.525109217155464,4,True,0,35.43790537255128,4,True,2,31.03448275862069,30,True,2,1.1511627906976745,10,52,2022-06-20
CZ080,Moravskoslezský kraj,59,237,1200539,240829,684,32.65200047645266,4,True,0,44.42986517404465,4,True,2,34.64912280701755,30,True,2,1.427710843373494,20,62,2022-06-20
