code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,879,5296,1324277,251166,20879,773.4786604313146,16,True,0,681.2227769682203,16,True,2,25.365199482733846,25,False,0,1.0192455735180908,10,69,2021-02-02
CZ020,Středočeský kraj,1100,6548,1385141,255825,21736,938.8935855627694,16,False,0,831.0368415909312,16,True,2,30.125138019874864,30,True,2,1.0167701863354037,10,76,2021-02-02
CZ031,Jihočeský kraj,426,2400,644083,131832,8387,748.6612750220081,16,False,0,715.3043267188543,16,True,2,28.61571479670919,30,False,0,0.9896907216494846,5,69,2021-02-02
CZ032,Plzeňský kraj,492,3241,589899,119690,9194,998.9845719351957,20,True,0,736.9036678085054,16,True,2,35.2512508157494,30,True,2,1.1288749564611633,10,80,2021-02-02
CZ041,Karlovarský kraj,535,3403,294664,60178,7124,1909.9720359460268,20,True,0,1608.561268237562,20,True,2,47.768107804604156,30,True,2,1.1415632338141564,10,84,2021-02-02
CZ042,Ústecký kraj,534,2852,820965,161527,8973,690.6506367506532,16,False,0,656.8561293158419,16,True,2,31.78424161373008,30,True,2,1.045071454745328,10,76,2021-02-02
CZ051,Liberecký kraj,433,2473,443690,89906,7572,1112.263066555478,20,False,0,965.4528062643205,20,True,2,32.659799260433175,30,True,2,1.0,10,84,2021-02-02
CZ052,Královéhradecký kraj,922,5230,551647,119407,12431,1887.9827135831429,20,True,0,1537.5982982572211,20,True,2,42.07223875794385,30,False,0,0.9808702175543886,5,77,2021-02-02
CZ053,Pardubický kraj,431,2879,522662,106085,8113,1096.3108088975284,20,False,0,828.5808549747843,16,True,2,35.48625662516948,30,True,2,1.0450090744101634,10,80,2021-02-02
CZ063,Kraj Vysočina,345,1676,509813,104291,5219,644.9423612187213,16,False,0,599.2846937894928,16,True,2,32.113431691895,30,False,0,1.0053989202159568,10,74,2021-02-02
CZ064,Jihomoravský kraj,696,4171,1191989,238620,14605,722.9932490987753,16,False,0,617.2994719637918,16,True,2,28.558712769599452,30,False,0,0.9481700386451466,5,69,2021-02-02
CZ071,Olomoucký kraj,392,2464,632015,130935,8003,800.6139094799966,16,False,0,657.5781876503609,16,True,2,30.78845432962639,30,False,0,0.9621241702459976,5,69,2021-02-02
CZ072,Zlínský kraj,262,1638,582555,121339,6415,658.3069409755302,16,False,0,533.21685525676,16,True,2,25.533904910366328,25,False,0,0.7939893359185652,0,59,2021-02-02
CZ080,Moravskoslezský kraj,677,3915,1200539,240829,16049,722.3422146219324,16,False,0,666.0327452258656,16,True,2,24.39404324256963,25,False,0,0.8625247851949769,5,64,2021-02-02
