code_cz,name_cz,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ,ČR,76,1385,10693939,2131630,164432,24.59337013237124,2,True,0,6.755393759705015,0,True,2,0.842293470857254,0,True,2,1.0413533834586466,10,16,2021-08-31
